"none","Tair","SW","VPD","SWC","Site_ID","Landcover"
18.2474422819931,-2.85376513784923,-3.94128356871221,-2.69051356115674,-1.39111118430163,4.85183029817974,"GRA"
18.2474413981171,-1.25895823316482,2.47269030419226,-0.141458351966378,0.214465056745375,10.0957665911986,"GRA"
18.2474412110037,0.558861342457257,-8.53191999286285,-0.0844376459834697,1.78941904984401,9.00133612954734,"GRA"
18.2474423582711,-1.69946338455546,-7.51344900996845,-0.741830643291309,-1.68165850965123,1.08900754428705,"GRA"
18.2474420058875,-1.10679063913942,-0.665659541821107,0.245579641135722,-1.07260295508803,-7.10829784264581,"GRA"
18.2474404038615,4.66038732532254,-0.570553760365493,-1.50399892564658,-1.36403515792604,0.529789116772153,"GRA"
18.2474411342701,2.39911243210822,-0.562914681214467,-2.28613170731237,-0.191008840172806,0.0819941769342574,"GRA"
18.2474404789298,3.3626399193686,1.490636369964,-4.94842959312221,-1.99179775916647,-3.41967058388977,"GRA"
18.2474412663075,0.264785996860698,3.06429351352182,-1.67705404072249,-1.60455751043675,3.7625161564037,"GRA"
18.2474420212881,0.358983494598221,-11.0112644726075,-0.458622735809546,0.133785407366854,1.44398579495556,"GRA"
18.2474415901279,-0.684539580271072,-1.98612294646185,-1.13816649374416,-3.30593974819254,-5.31429548106191,"GRA"
18.2474411088329,0.0384764400927069,-0.301675381523968,-2.85192206250678,-0.409022833988843,3.23519191126286,"GRA"
18.2474406026272,0.968616915804906,-7.00649383196019,-4.42359787582448,-2.1837484109174,-3.91075206468051,"GRA"
18.2474406587151,2.61326899176554,-2.01960985430351,1.29796795985165,-1.83460146442507,0.671079665082398,"GRA"
18.2474433717798,-3.6879533189751,-1.15603181720243,-1.83925854629563,-3.17364330925629,4.37262387020775,"GRA"
18.2474398198912,2.26378360074275,4.69324007882728,-0.739546873640658,-0.585056039013923,3.68474806773093,"GRA"
18.2474409121986,0.0578663720531738,3.33439843446377,-2.29637002774397,1.09408174553004,10.8664600081776,"GRA"
18.247441238755,0.825099169289655,4.00633195196881,-1.49052549550502,1.6486113974347,5.33401135595371,"GRA"
18.2474409822675,-2.54265006178238,-3.5688081591941,-0.992704450331552,-0.717185924773127,-8.55203160265004,"GRA"
18.2474427476473,-1.42014990569708,-8.89212649378373,-0.673329715356099,-1.0187233174413,3.42362000046342,"GRA"
18.2474411411169,-0.145350787065698,4.10858107923274,-0.595976529525072,0.221284912369785,5.16954652563556,"GRA"
18.2474421444899,-2.08466590479154,-1.48302821341141,-1.52989413434409,-2.41535818350458,3.60173542089677,"GRA"
18.2474415551354,-1.36259023970743,-3.13270982130025,1.23633051929614,-0.0943949348578466,3.05584274826979,"GRA"
18.2474407662437,0.218262000355925,2.32339681128478,-0.664608527959913,-1.82224026724327,2.59764223081543,"GRA"
