"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
28.79,1052,27.709,7,"SAV",2,3.67651
26.73,524,12.988,5.8,"WSA",7,10.1465
23.1,762,20.639,3.2,"SAV",5,6.06308
14.04,493.3,14.33,3,"OSH",42,1.74786
32.05,302,30.524,6.6,"SAV",5,8.15383
18.57,713,14.764,4,"SAV",6,8.21486
34.1,1007,35.312,3,"SAV",5,14.8339
24.34,488.27,22,11.9,"WSA",40,10.023
30.26,580.516,29.43,6.8,"WSA",40,6.27499
30.92,781,15.657,8.8,"WSA",7,20.4504
34.09,875,28.875,7.9,"WSA",7,19.7562
33.35,885,35.404,5,"SAV",6,11.8892
31.74,1027,40.27,4.35,"WSA",39,5.93633
29.25,315,27.235,5.2,"SAV",5,10.5223
31.34,120.278,32.99,8.8,"WSA",40,3.93636
22.21,972.38,9.456,18.412,"CSH",31,9.09414
38.26,934,45.697,5.3,"SAV",6,5.19813
26.3,440,28.406,4,"SAV",6,3.46966
23.8,735,21.233,7.2,"WSA",7,10.2474
30.77,800,37.33,4,"OSH",42,2.89377
35.48,815,49.665,3.7,"SAV",5,8.61594
28.16,386,30.912,2.6,"SAV",3,2.45023
30.53,831,24.062,3.5,"SAV",5,13.2664
24.41,733,11.624,8.6,"WSA",7,8.24659
15.64,358.847,5.26,7.8,"WSA",40,6.63715
28.1,512,13.31,3.1,"SAV",5,8.07554
27.57,936.04,10.251,22.341,"CSH",31,7.07079
31.67,884,34.543,3.1,"SAV",5,9.27199
28.46,1098,32.62,2.7,"SAV",2,0.789511
23.71,994.035,22.63,10.8,"WSA",40,9.05852
29.3,797,30.168,5.8,"WSA",7,9.04086
29.53,738.34,26.563,22.12,"CSH",31,5.78712
26.39,875,22.708,4,"SAV",6,8.21321
39.49,531,61.023,5.5,"SAV",2,1.75161
19.2,877.3,7.99,22.713,"CSH",31,5.95644
27.11,653,24.408,3.2,"SAV",5,5.49913
24.21,569,17.833,6.2,"SAV",5,8.10351
34,1017,24.475,10.2,"SAV",5,19.66
34.8,568,39.492,4,"SAV",6,3.23382
20.8,267,16.218,5.5,"SAV",2,1.90868
30.21,719,23.625,8.4,"WSA",7,9.00538
26.22,585,11.582,4,"SAV",6,8.55066
25.27,739.9,7.309,22.56,"CSH",31,16.9146
30.18,803.578,31.52,8.7,"WSA",40,2.29107
22.9,759.64,8.575,16.255,"CSH",31,9.74966
31.64,816,30.757,3.7,"SAV",5,11.9844
22.38,87.489,9.013,23.312,"CSH",31,2.36419
27.55,905.56,10.57,16.961,"CSH",31,5.04336
23.83,952.087,17.42,11.4,"WSA",40,11.5822
32.1,816,39.22,8.4,"WSA",7,14.6279
37.95,1113,58.155,3.2,"SAV",2,2.45122
16.69,590,7.222,3,"SAV",3,7.74564
29.88,862.027,27.77,10,"WSA",40,7.06892
24.07,940.95,19.131,13.224,"OSH",23,2.26472
22.38,675.6,22.851,7.7,"SAV",36,8.81616
20.59,698.409,8.64,13.5,"WSA",40,5.6539
25.48,855.98,10.987,16.892,"CSH",31,4.4687
30.97,647,15.253,6.5,"SAV",5,29.0026
26.31,1042,27.62,1.97,"WSA",39,1.31678
15.56,647.514,6.01,12.8,"WSA",40,23.3062
26.71,76.97,16.62,5.6,"WSA",39,1.58123
25.09,677,23.892,3.8,"SAV",5,9.39525
35.03,565.8,47.13,4.46,"WSA",39,8.16734
26.59,344,7.659,5.1,"SAV",5,5.84404
28.92,637,18.745,6.7,"WSA",7,13.3125
14.72,52,10.89,3.3,"SAV",5,1.14186
31.36,926,24.309,6.1,"WSA",7,13.1622
22.75,401,11.41,3,"OSH",42,4.99118
24.28,641.85,12.566,21.529,"CSH",31,4.97363
12.75,319.43,7.443,20.942,"CSH",31,5.59497
29.99,802,32.237,3.6,"SAV",2,1.40485
31.27,998,21.79,9.8,"SAV",36,19.821
31.83,842,24.966,7.8,"WSA",7,11.5192
21.94,918.091,14.44,9.5,"WSA",40,6.64189
25.83,790.4,18.707,18.624,"CSH",31,7.64993
27.13,397,25.514,7,"WSA",7,7.87631
28.66,588.2,25.76,6.02,"WSA",39,12.5152
33.35,406.5,40.12,5,"OSH",42,2.65686
32.8,109,37.314,6.8,"SAV",2,0.474128
25.44,951,22,4.35,"WSA",39,7.69426
22.53,639,18.573,9,"WSA",7,10.5082
25.98,929,30.24,2.5,"WSA",39,3.20289
29.27,673,29.709,3.2,"SAV",5,5.69208
28.901,70.626,25.08,17.841,"OSH",10,1.24464
27.23,649,15.543,8.3,"WSA",7,14.0538
29.46,786,24.687,8.7,"WSA",7,14.8441
30.99,669,28.744,7.8,"WSA",7,15.2912
22.51,687,18.823,3.3,"SAV",5,7.864
30.27,95,26.724,3.1,"SAV",5,4.03762
27.7,958.56,13.821,17.726,"CSH",31,5.39002
20,507.952,12.71,10.3,"WSA",40,6.36316
20.43,724.22,7.71,23.312,"CSH",31,6.7556
15.49,367.395,11.82,9.6,"WSA",40,10.7221
30.58,842.59,29.703,16.324,"CSH",31,4.03346
33.44,869,32.489,3.1,"SAV",5,6.11653
22.48,686.878,15.46,5.8,"WSA",40,6.52773
32.29,114,18.371,7.8,"WSA",7,3.88819
28.07,727,17.084,6,"WSA",7,10.2598
33.03,136,40.319,4,"SAV",6,2.64647
32.19,167,22.113,7,"WSA",7,17.9476
29.61,930,27.806,4.6,"SAV",6,12.9262
28.3,663.1,34.56,2.51,"WSA",39,1.85374
22.76,400.596,13.72,8.8,"WSA",40,5.67621
13.18,200,7.428,4.6,"SAV",3,3.23941
27.29,203.69,13.966,25.519,"CSH",31,4.75955
28.16,231,23.279,3.4,"SAV",3,3.99214
24.82,972,27.23,2.48,"WSA",39,2.96249
29.16,910,34.373,6.8,"WSA",7,8.27209
35.21,824,37.552,6.7,"SAV",5,13.4758
30.43,613,29.145,8.2,"WSA",7,8.84361
15.54,672.45,6.111,23.538,"CSH",31,11.1163
33.74,119,17.83,4.5,"WSA",7,6.54563
38.5,320.676,62.31,9.8,"WSA",40,4.16826
26.9,204,26.591,3.3,"SAV",5,9.25868
29.44,724,30.823,4,"SAV",6,5.58413
23.05,454.5,25.83,1.8,"WSA",39,0.850753
13.25,371,7.614,4.9,"SAV",2,1.19721
27.97,91.139,21.514,16.324,"CSH",31,3.92142
33.23,103,25.483,3.7,"SAV",5,5.07271
31.67,435,30.342,7.7,"WSA",7,8.24947
12.65,488.4,10.8,4,"OSH",42,2.22726
26.42,393,9.995,8.5,"WSA",7,10.3304
39.26,928.826,60.88,8,"WSA",40,5.07699
26.37,763,16.496,3.5,"SAV",5,11.6324
29.74,922,12.544,8.8,"SAV",5,20.9533
25.08,365.606,22.45,11.201,"WSA",40,5.83415
31.68,234,33.162,3.1,"SAV",5,5.81838
30.01,180,15.288,8.5,"WSA",7,9.72203
28.8,559,30.893,3.7,"SAV",3,5.95095
34.22,460,29.085,10.2,"SAV",5,11.7167
29.42,803,21.756,6,"WSA",7,9.00667
31.92,311.233,34.89,3.68,"WSA",39,3.6193
16.03,524.82,5.74,23.012,"CSH",31,8.89568
30.49,880.119,33,7.1,"WSA",40,2.25774
23.67,347.9,6.096,8.1,"SAV",36,11.1306
17.69,551,14.173,4,"SAV",6,6.34373
18.12,401.76,5.096,23.387,"CSH",31,6.93372
33.19,988,34.58,6.5,"WSA",7,7.80948
20.35,317,11.472,8.4,"WSA",7,9.06364
20.919,705.162,18.85,14.146,"OSH",23,1.86146
33.55,409,28.538,7.8,"WSA",7,10.4919
22.9,343,16.759,3.1,"SAV",5,6.30255
21.5,523.658,11.76,10.6,"WSA",40,14.2538
31.72,303,35.578,4.1,"SAV",2,1.78138
32.8,952,38.02,3.55,"WSA",39,9.14973
23.43,179,21.054,4,"SAV",6,3.90708
31.95,269.3,36,5.86,"WSA",39,2.46322
26.26,411.848,17.36,5.79,"WSA",39,15.0596
30.595,1007.5,36.13,3,"OSH",42,0.615508
24.36,810,26.95,5.17,"WSA",39,7.52161
28.43,696.65,19.654,16.118,"CSH",31,4.73219
20.34,56.3,15.54,4.33,"WSA",39,3.66761
34.83,967,34.543,7.7,"SAV",5,12.7004
32.701,392.9,37.78,2.11,"WSA",39,1.94818
31.94,790,36.29,6,"OSH",42,3.82469
28.36,640,17.76,4,"SAV",6,10.9227
32.14,584,37.391,3.2,"SAV",2,0.188263
18.78,610.28,5.247,19.068,"CSH",31,10.95
22.58,767.594,14.19,7.4,"WSA",40,9.10801
33.17,477,36.065,8.4,"WSA",7,8.84778
28.78,787,19.78,8.9,"WSA",7,12.1458
33.84,209,30.058,3.8,"SAV",5,7.48617
33.65,575,28.698,10.4,"SAV",5,12.5127
23.81,698,16.23,3.8,"SAV",3,3.47924
31.41,668,21.159,7.9,"WSA",7,1.2502
17.48,739,15.585,4.5,"SAV",2,0.886109
33.91,496,40.764,4,"SAV",6,3.36062
35.79,754,39.358,6.3,"SAV",5,8.9676
28.94,431,18.766,6.5,"WSA",7,7.61151
15.401,762.284,6.153,14.209,"OSH",23,4.20176
24.08,61.63,14.48,14.7,"WSA",40,3.29883
28.15,277.733,28.48,8.1,"WSA",40,3.42256
26.69,1039,28.21,2.15,"WSA",39,2.33824
35.63,704,36.783,8.8,"SAV",36,10.701
28.52,396,11.691,6.1,"SAV",5,7.66808
29.38,632.604,29.6,12.3,"WSA",40,6.84405
33.28,902,30.666,6.5,"WSA",7,11.4676
33.28,101,33.221,4.3,"SAV",6,4.06577
28.2,69,29.454,10.4,"SAV",2,0.447242
23.43,164,10.671,3.4,"SAV",5,9.31186
32.67,213,32.104,3.5,"SAV",5,9.52096
32.73,310,25.77,8.9,"SAV",5,6.7025
15.82,147.515,10.36,9.8,"WSA",40,8.14044
29.22,303,11.768,8.6,"WSA",7,11.7489
28.66,145,22.393,8,"WSA",7,3.21472
31.48,232,18.472,7.4,"WSA",7,11.098
28.94,395.228,24.97,6.5,"WSA",40,5.21758
31.36,664,28.437,6,"WSA",7,9.95551
22.91,185,20.962,4,"SAV",6,5.22062
18.961,283.216,6.128,14.355,"OSH",23,3.34771
28.06,929,18.591,11.2,"SAV",2,9.58265
28.11,466,11.035,2.7,"SAV",5,19.9406
33.66,439.9,43.74,1.92,"WSA",39,1.94321
28.4,419,13.932,5.7,"WSA",7,10.538
22.98,455.25,7.494,25.75,"CSH",31,8.94504
19.04,808.39,5.024,24.6,"CSH",31,14.212
32.39,546.1,43.55,3.31,"WSA",39,5.89123
20.54,802,13.542,5.1,"SAV",2,1.31866
30.09,878,36.23,4,"OSH",42,1.92574
33.85,856,33.241,6.5,"WSA",7,4.06222
31.04,660,24.772,6.5,"WSA",7,11.2315
17.45,376,13.561,3.4,"SAV",3,3.38958
31.4,775,26.663,7.8,"WSA",7,10.1556
29.17,801,27.919,3.9,"SAV",6,5.13026
32.15,828,26.131,9.7,"SAV",36,14.562
29.25,908,35.23,3.36,"WSA",39,2.20695
27.03,72.06,20.92,5.82,"WSA",39,1.74041
30.75,56.98,40.94,1.8,"WSA",39,1.16907
33.84,994,27.422,7.8,"WSA",7,18.9984
26.41,801,27.902,3,"SAV",5,10.2298
23.65,738.24,10.989,22.788,"CSH",31,7.62726
35.23,517,43.859,7.1,"WSA",7,6.11326
30.176,521.088,23.08,16.736,"OSH",10,5.23714
32.87,392,42.456,3.4,"SAV",5,8.53416
23.96,668,21.141,2.8,"SAV",5,7.26882
16.62,562,11.92,4.3,"SAV",3,5.07066
26.12,222.9,14.615,8.6,"SAV",36,2.17319
31.62,669,19.55,9.1,"WSA",7,26.3267
27.83,602,26.954,7.1,"WSA",7,4.87993
19.19,402.187,12.61,9.3,"WSA",40,11.9372
18.45,553,8.728,23.237,"CSH",31,11.3348
20.64,780,15.329,4,"SAV",6,12.1518
30.79,796,35.39,3.03,"WSA",39,3.29982
29.93,459,24.095,8.9,"WSA",7,14.9531
28.17,563,25.32,4.18,"WSA",39,9.87419
34.54,634,35.637,6.5,"WSA",7,6.71724
36.22,892,40.574,9,"SAV",36,8.1111
29.42,168.6,17.433,8.2,"SAV",36,7.09343
36.67,764,44.384,7.2,"SAV",5,6.50547
29.27,287,28.895,5.8,"WSA",7,6.00186
37.16,357,56.348,4.1,"SAV",2,1.39068
23.38,888.55,6.355,17.919,"CSH",31,12.8591
27.95,532.1,32.75,2.12,"WSA",39,2.06985
22.22,702,18.762,4,"SAV",6,7.66325
24.7,877.15,7.532,17.779,"CSH",31,10.3663
25.4,918,21.416,4,"SAV",3,7.62114
13.58,309,7.469,3.5,"SAV",3,3.9625
29.78,629,30.174,7.7,"WSA",7,6.64232
27.06,277.9,19.7,1,"OSH",42,2.72309
31.5,445,33.287,5,"SAV",6,10.0925
16.03,324,6.378,2.2,"SAV",3,3.93332
32.79,702,37.293,3.2,"SAV",3,3.83732
25.72,505.765,22.02,10.7,"WSA",40,5.58743
24.76,714,20.928,6.9,"SAV",2,2.99703
26.47,1070,26.272,2.9,"SAV",3,3.11562
27.73,107,15.26,9.3,"SAV",5,4.4891
25.47,874,27.045,6.9,"WSA",7,13.1707
31.81,721,21.644,8,"WSA",7,13.7867
30.03,210.2,31.42,2,"OSH",42,0.72104
23.328,844.485,20.921,14.412,"OSH",23,3.63265
28.97,928,26.31,4,"OSH",42,6.36725
25.51,1017,23.19,7.8,"SAV",2,3.76677
26.75,950.38,11.246,23.84,"CSH",31,12.4981
31.02,403,28.793,7.6,"WSA",7,9.5615
14.1,203,9.335,3.1,"SAV",5,4.86853
21.8,804.03,9.04,25.058,"CSH",31,11.0723
32.45,730,37.563,4.1,"SAV",2,2.36092
32.75,838,21.83,4.3,"SAV",5,15.8026
16.458,249.756,5.455,12.834,"OSH",22,2.61751
36.03,484.4,54.945,7.8,"SAV",36,9.21889
25.06,232.8,15.29,5,"OSH",42,2.36197
19.12,488,14.394,4.4,"SAV",3,4.76736
24.01,237.4,14.75,2,"OSH",42,3.21179
33.91,809,40.303,9.1,"SAV",36,5.13854
31.23,617,36.423,5.8,"WSA",7,5.69919
28.63,473.2,26.16,2.65,"WSA",39,2.38449
32.49,117,36.669,3.5,"SAV",5,4.38078
22.65,708.151,16.16,10.4,"WSA",40,9.76101
27.51,607,13.963,6.6,"WSA",7,15.035
23.33,601.88,10.148,16.805,"CSH",31,8.76917
28.41,516.3,31.03,5.77,"WSA",39,6.44224
15.43,487,9.47,3,"SAV",3,5.19081
29.97,257,28.387,2.9,"SAV",3,0.246484
28.9,770,19.121,3.1,"SAV",5,9.09313
25.79,772.2,26.92,1.95,"WSA",39,0.804922
30.5,667,14.849,9.5,"SAV",5,16.3773
29.53,633,16.937,7.8,"WSA",7,13.9254
28.89,592,13.935,6.9,"WSA",7,12.5627
34.45,282,43.41,2.06,"WSA",39,1.47279
20.53,267,6.767,8,"WSA",7,10.9125
29.49,986,35.033,6.4,"WSA",7,10.0507
28.31,589,19.249,6,"WSA",7,12.7248
21.96,818,19.787,7.9,"SAV",2,2.91973
39.78,881,60.518,3.8,"SAV",2,1.44077
26.17,631,20.378,3.1,"SAV",5,6.75711
22.01,492.65,9.077,17.936,"CSH",31,7.00129
13.01,724.055,6.25,12.8,"WSA",40,8.01115
30.92,669,16.104,6.7,"WSA",7,10.4622
20.11,659,16.484,3.4,"SAV",3,4.65659
33.86,856,17.95,4.9,"WSA",7,10.3785
32.21,209,24.545,8.5,"SAV",5,4.42646
29.06,894,25.88,6,"OSH",42,4.05431
28.56,683,31.638,3.2,"SAV",5,6.65458
31.07,721,34.929,9.8,"SAV",36,5.48688
28.39,225,36.32,2,"OSH",42,0.69327
22.4,438.67,11.598,19.14,"CSH",31,4.75483
18.14,687.6,10.79,2,"OSH",42,3.62119
29.35,537,18.398,4.3,"SAV",5,15.2428
28.63,974,23.45,5,"OSH",42,2.20541
17.927,75.626,11.611,12.17,"OSH",23,0.257678
30.36,907,37.26,3.2,"SAV",2,0.375849
18.711,550.005,12.95,7.1,"WSA",40,5.18666
25.46,479.9,13.71,4,"OSH",42,2.94334
22.74,922.12,13.112,22.843,"CSH",31,12.5022
26.88,908.04,12.642,23.689,"CSH",31,8.21048
20.95,816,13.144,3.9,"SAV",3,7.68597
23.03,622,13.795,7.8,"WSA",7,10.1417
29.59,712.2,25.4,5.03,"WSA",39,12.8517
29.61,923.21,26.104,21.9,"CSH",31,4.91084
29.81,714,16.285,8.1,"SAV",36,15.2242
23.84,736,20.398,3.7,"SAV",5,10.9381
27.6,824,17.538,8,"SAV",36,10.0177
28.39,322,15.47,8.5,"WSA",7,10.3637
36.88,1076,49.26,3.5,"SAV",2,0.255598
31.57,128,30.635,4.2,"SAV",5,13.618
28.31,174.9,29.62,3,"OSH",42,1.81275
25.77,759.09,9.453,17.291,"CSH",31,12.0712
32.56,759,23.07,9,"SAV",5,20.6037
30.46,955.864,31.72,8,"WSA",40,9.78769
31.43,506.2,41.13,4,"OSH",42,1.3011
24.88,791,24.854,4.4,"SAV",2,1.87772
29.5,464.9,35.49,2,"OSH",42,1.08973
12.36,269.98,5.18,11.8,"WSA",40,14.0766
22.68,128,13.23,8.3,"WSA",7,3.53898
17.91,200,7.391,8.7,"SAV",5,6.71083
29.9,557,16.035,8.5,"WSA",7,16.985
18.53,711,12.166,3.4,"SAV",3,7.44818
22.61,804,20.584,3.9,"SAV",6,4.99169
27.03,424,23.936,7.8,"WSA",7,12.8425
18.85,541,11.759,3.3,"SAV",3,6.46617
27.89,368.46,13.374,19.78,"CSH",31,4.96608
20.3,965,15.726,2.9,"SAV",3,4.41599
28.68,624,27.533,8.6,"WSA",7,9.68017
29.51,785,25.996,4.6,"SAV",5,16.3174
34.36,1066,32.026,6,"SAV",6,15.1832
26.79,101,8.806,4,"SAV",6,1.95645
30.6,778,26.355,5.8,"WSA",7,15.1398
28.98,836,31.76,4,"OSH",42,3.80077
31.28,934,28.765,4.6,"SAV",6,12.3042
28.5,93,23.744,4,"SAV",6,3.11385
24.56,220.7,14.56,3,"OSH",42,3.00619
28.35,125,27.397,3.2,"SAV",3,2.10394
26.89,97.1,18.43,4.95,"WSA",39,0.650309
27.52,933,32.17,2.07,"WSA",39,1.54713
25.68,802,20.455,2.8,"SAV",5,8.69913
26.07,691,27.686,3.9,"SAV",6,4.89338
30.77,800,37.7,6.7,"WSA",7,8.90655
31.69,986,39.723,2.8,"SAV",3,0.273212
29.02,311,30.887,5.9,"WSA",7,5.49864
30.84,135,36.96,6.8,"WSA",7,2.77915
30.09,259,27.73,8.7,"SAV",5,8.61127
34.25,462,36.687,2.9,"SAV",3,2.03044
32.25,810,22.189,10.5,"SAV",5,22.7412
24.16,635,17.177,4,"SAV",6,7.42503
26.41,243,9.921,19.28,"CSH",31,3.32123
32.72,329,37.147,7.1,"WSA",7,12.2872
23.09,438.6,21.98,3.29,"WSA",39,5.15717
23.61,120,19.534,3.6,"SAV",3,1.15237
31.36,641,31.648,3.7,"SAV",5,11.5696
27.14,600,17.978,4.9,"SAV",5,11.7578
23.43,1037,23.073,2.5,"SAV",3,3.45399
24.23,952,27.43,2,"OSH",42,1.44529
17.5,741.55,10.29,12.1,"WSA",40,13.9624
28.08,843.94,12.725,19.64,"CSH",31,5.47342
21.9,762,20.24,4.7,"SAV",5,8.33307
26.58,743,24.703,8,"SAV",2,10.3736
28.29,435,27.301,3.6,"SAV",2,3.00043
27.99,364.1,14.85,8.6,"SAV",36,9.05618
19.1,355,11.722,5,"SAV",6,6.11767
20.21,634.3,19.12,3,"OSH",42,3.41941
27.02,429.8,18.95,4.88,"WSA",39,6.84313
25.31,545,14.524,7.2,"WSA",7,21.6457
23.5,700.795,16.82,8.9,"WSA",40,2.83326
31.89,872,27.886,4.3,"SAV",6,13.5578
28.65,636,31.019,4,"SAV",6,7.62422
20.96,691.451,11.74,7.3,"WSA",40,10.5216
28.7,145.1,27.87,2,"OSH",42,0.52124
26.67,605,18.888,9.2,"SAV",5,16.0271
20.26,754.95,5.776,23.99,"CSH",31,15.4734
26.52,938.2,23.368,18.27,"CSH",31,5.61713
34.88,784,36.874,3.6,"SAV",5,6.19744
26.48,905.64,8.474,16.892,"CSH",31,4.16262
17.63,351,8.068,4.6,"SAV",3,3.75575
32.69,797,44.501,3.2,"SAV",3,0.235418
25.12,617,29.999,3.1,"SAV",2,0.440208
23.74,102.6,9.8,6.05,"WSA",39,1.88105
22.96,657,22.147,4.1,"SAV",3,4.07759
31.02,617,29.692,3.3,"SAV",5,10.6287
31.55,941.152,33.68,9.9,"WSA",40,4.72899
29.57,272,34.781,6.2,"WSA",7,6.83426
30.73,528,16.373,7.4,"SAV",5,15.052
32.46,366,23.917,7.6,"SAV",5,10.8111
26.41,726,25.491,3.2,"SAV",5,9.75063
17.17,534,12.343,4,"SAV",6,9.14427
31.55,796,33.77,4.64,"WSA",39,4.09565
26.75,154,6.326,5.7,"WSA",7,37.5027
27.57,1097,14.38,8.5,"SAV",2,4.63855
24.66,161,6.521,6.8,"WSA",7,6.16835
37.06,517,52.894,3.9,"SAV",2,2.13809
31.89,748.31,34.63,8.6,"WSA",40,1.67303
15.659,498.966,5.82,12.1,"WSA",40,3.27809
35.33,303,49.829,3.2,"SAV",3,0.394785
29.16,773,17.355,8.1,"SAV",36,19.8551
26.53,66,24.978,6,"SAV",2,3.56528
32.13,654,34.016,4.1,"SAV",6,6.33861
33.16,465.7,37.69,5.06,"WSA",39,2.64859
20.11,102,6.594,3,"SAV",5,3.10169
15.78,492.96,5.789,13.296,"OSH",22,4.47285
29.68,839,23.751,7.1,"WSA",7,13.1496
34.01,961,39.927,4,"SAV",6,6.40726
22.24,955,23.7,6,"OSH",42,1.66961
29.98,912,27.979,8.1,"WSA",7,6.59511
27.99,710,17.76,4.1,"SAV",5,4.77931
21.9,148.6,18.35,2.52,"WSA",39,0.94289
23.02,704.18,14.603,22.64,"CSH",31,7.99046
33.79,1032,32.078,5,"SAV",6,6.27237
29.67,732.4,23.54,4.58,"WSA",39,9.07175
19.79,513,12.236,3.9,"SAV",3,0.108027
25.91,311,10.368,8.8,"WSA",7,8.24181
31.39,429,33.08,3.4,"SAV",5,7.00644
15.35,205,7.677,3.1,"SAV",3,0.000843
19.14,487.674,12.56,13.5,"WSA",40,13.8543
24.33,194,17.353,3,"SAV",5,5.32342
25.22,750.3,23.74,6,"OSH",42,4.23627
32.09,508,29.159,6.7,"WSA",7,5.24741
39.16,158,51.49,6,"SAV",6,2.88822
25.89,616.01,15.099,20.22,"CSH",31,3.97658
18.47,59,8.931,2.1,"SAV",3,0.843944
36.5,513,43.363,4,"SAV",6,4.84418
27.63,704,21.091,6.4,"WSA",7,14.6558
31.5,516,20.805,8.6,"WSA",7,8.07942
31.05,610.9,35.06,5,"OSH",42,4.54104
32.94,758,33.597,8.3,"WSA",7,10.5548
24.16,773,21.095,3.2,"SAV",5,9.81199
20.647,390.52,14.448,13.451,"OSH",22,2.16566
32.85,1022,35.424,6.5,"WSA",7,6.96981
21.8,437.56,12.932,19.192,"CSH",31,8.97327
25.4,717.8,17.67,5.54,"WSA",39,5.64317
22.55,605.26,11.704,24.752,"CSH",31,7.83472
34.44,240.9,50.2,7.8,"SAV",36,5.39592
28.53,756.14,17.624,22.71,"CSH",31,9.21305
35.49,734,32.936,8.5,"SAV",5,20.2991
16.69,506.92,6.595,23.613,"CSH",31,7.6493
33.49,896,33.614,3.1,"SAV",5,11.1827
20.17,765.208,16.22,11.3,"WSA",40,12.6
26.9,473,26.945,3.3,"SAV",5,6.60849
29.35,369.383,28.32,7.6,"WSA",40,2.48887
29.38,444.7,19.94,8.1,"SAV",36,15.1336
29.52,108,27.662,5.8,"WSA",7,4.21992
24.36,143.8,10.754,9.9,"SAV",36,6.41667
21.74,117,19.43,2.67,"WSA",39,1.26857
19.41,405,14.431,2.7,"SAV",3,8.66779
35.63,1016,45.419,7.9,"SAV",2,2.83113
21.9,810,22.61,3.88,"WSA",39,3.01879
31.8,400,37.48,5,"OSH",42,3.11431
29.92,826,17.321,9,"WSA",7,9.27211
26.26,808,18.438,5.9,"WSA",7,14.4578
31.96,645,34.64,3.3,"SAV",5,10.0734
32.91,831,24.029,7.3,"SAV",5,23.137
30.58,93.837,34.58,9.3,"WSA",40,2.20511
20.29,854.274,9.53,8.3,"WSA",40,7.32637
30.58,660,29.396,3.2,"SAV",5,6.5087
26.18,259,29.565,3.2,"SAV",5,4.03859
28.8,720.7,26.94,2.82,"WSA",39,3.15725
20.99,152,18.149,2.6,"SAV",3,2.96325
21.91,75.525,5.55,21.23,"CSH",31,3.27086
24.05,796.19,16.316,22.084,"CSH",31,13.1009
19.89,444.17,7.016,19.425,"CSH",31,12.6902
27.33,278,27.633,4.1,"SAV",3,3.7267
33.33,234.99,41.6,8.5,"WSA",40,4.77214
32.81,387,26.384,7.1,"WSA",7,8.6874
36.28,337,49.482,3.8,"SAV",2,2.27591
27.61,207.2,27.06,5,"OSH",42,0.688709
33.26,834,25.016,8.5,"SAV",5,13.1312
33.92,979,39.55,3.7,"WSA",39,3.66648
23.12,260.788,7.49,17.034,"OSH",10,7.05497
33.65,1148,46.96,2.9,"SAV",2,0.421209
18.55,489,12.822,2.6,"SAV",3,6.27582
28.14,940.357,26.85,11.9,"WSA",40,7.7969
31.34,648,43.066,3,"SAV",3,1.55672
36.03,946,49.404,2.3,"SAV",3,3.22799
25.03,796.62,17.57,5.8,"WSA",40,2.95195
32.99,848,23.634,4.4,"SAV",5,27.6154
31.84,301,29.693,6.8,"SAV",5,8.69375
31,661,27.412,5.2,"SAV",2,5.96631
35.41,267,18.409,4.8,"WSA",7,6.62066
31.16,222,23.581,7.6,"WSA",7,5.27403
27.98,729,29.079,3.8,"SAV",6,3.83551
29.33,787,26.544,4,"SAV",6,8.99642
28.21,372.7,35.88,3,"OSH",42,1.03547
30.02,65,24.644,6.5,"WSA",7,0.819001
28.91,141,17.937,4.5,"SAV",5,8.63816
28.87,202,27.837,6.8,"WSA",7,5.24519
17.95,456.8,8.438,23.991,"CSH",31,5.75812
24.74,897.614,17.07,8,"WSA",40,9.4475
24.28,528,18.212,3.9,"SAV",6,8.27755
18.954,885.201,13.886,12.854,"OSH",23,3.54138
19.43,234,14.675,3.7,"SAV",3,0.334021
11.52,690,5.98,2.9,"SAV",3,4.11742
29.32,1008,22.448,4.8,"SAV",2,6.17794
29.32,905.41,21.999,22.12,"CSH",31,5.75998
29.33,691,28.178,3.2,"SAV",5,8.47128
32.68,821,28.168,5,"SAV",6,7.28369
29.78,684,21.793,7.1,"WSA",7,10.5851
32.35,847,30.56,4.4,"SAV",6,12.978
27.5,799,27.175,3,"SAV",5,6.54914
15.84,396,8.822,2.7,"SAV",3,8.44721
29.18,491,31.174,5.8,"WSA",7,6.92121
31.92,894,32.195,2.7,"SAV",5,7.43872
20.86,479.97,11.839,18.783,"CSH",31,10.315
18.89,397,10.042,3.3,"SAV",5,12.1424
29.42,793,26.683,3.1,"SAV",5,7.32599
31.72,772,23.406,8.5,"WSA",7,13.6557
28.46,526,9.32,10.2,"SAV",5,20.7699
31.87,799,19.829,7,"WSA",7,40.9898
33.66,380,41.766,4.6,"SAV",2,3.26226
28.42,645,24.021,8.3,"WSA",7,9.93514
22.887,750.901,19.525,12.604,"OSH",23,0.780127
31.87,179,41.074,3.2,"SAV",3,0.885826
28.97,586.9,37.1,3.15,"WSA",39,1.56261
30.24,363,9.466,7.1,"SAV",5,19.5684
30.1,342,30.307,6.2,"WSA",7,7.07468
20.44,557,12.257,7.7,"WSA",7,6.6839
25.06,785.089,22.23,10.5,"WSA",40,7.80288
24.37,905,18.99,4,"OSH",42,2.74904
10.57,805,10.31,3,"OSH",42,3.2273
25.77,408.4,12.32,1,"OSH",42,2.38957
21.92,214,7.369,4,"SAV",6,5.25216
17.959,580.996,10.574,13.236,"OSH",23,1.74996
22.65,873,25.54,2.53,"WSA",39,3.20668
28.51,863,29.599,4.2,"SAV",6,12.3656
