"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
15.32,697.72,12.489,32.3483333333333,"ENF",24,9.13195
18.08,554.06,10.23,19.2843333333333,"ENF",25,9.82286
21.914,798.408,8.514,34.1843333333333,"ENF",32,18.9657
22.118,651.456,16.054,44.975,"ENF",32,22.5094
15.637,549.437,5.228,38.484,"DBF",28,23.8835
21.38,234.83,13.116,18.387,"ENF",24,8.08294
15.27,446.81,11.194,34.4756666666667,"ENF",24,9.01187
13.093,917.672,5.849,40.4666666666667,"DBF",28,24.1657
14.28,168.49,7.539,27.9536666666667,"ENF",25,10.8792
20.64,503.41,14.592,20.19,"ENF",24,9.31358
13.1,371.9,8.425,29.129,"ENF",24,11.0257
10.2,379,5.717,24.6666666666667,"MF",9,21.5112
18.88,406.66,13.149,29.57,"DBF",19,14.8354
19.978,928.185,12.07,31.9183333333333,"DBF",28,28.4544
12.37,762.517,6.793,26.7133333333333,"ENF",20,26.7274
14.967,113.86,5.969,30.04,"ENF",13,9.52282
27.57,423.9,8.223,28.3666666666667,"EBF",26,26.9342
16.81,580.06,11.965,26.0333333333333,"DBF",18,17.658
14.29,498.16,5.419,30.2343333333333,"ENF",24,14.489
22.43,942.733,12.702,28.9613333333333,"DBF",28,30.0414
16.49,117.92,7.377,31.1066666666667,"DBF",19,2.56337
25.549,472.329,11.567,31.4963333333333,"ENF",32,12.9481
28.84,599.5,14.99,16.6666666666667,"EBF",26,24.5997
24.42,55.9,20.66,49.7376666666667,"ENF",25,6.24166
21.873,1033.58,10.849,27.9376666666667,"DBF",28,22.9658
27.75,715,8.757,27.6333333333333,"EBF",26,34.6613
17.28,349.52,5.826,39.5033333333333,"DBF",18,14.1562
24.32,762.54,17.422,35.099,"DBF",18,26.4981
15.9,349,6.145,26.6,"MF",9,18.7838
7.43,266.124,5.486,30.4596666666667,"ENF",32,8.55147
10.77,778.96,5.698,22.8933333333333,"DBF",21,23.9703
12.57,353,5.483,24.9666666666667,"MF",9,12.8935
23.39,923.6,22.277,25.4963333333333,"ENF",32,20.5028
27.75,334.1,7.527,22.6,"EBF",26,20.1443
13.76,72.258,5.819,34.7043333333333,"ENF",24,3.05088
15.01,666,10.071,26.6666666666667,"MF",9,11.1916
26.57,335,23.302,18.1,"MF",9,11.8239
24.986,788.117,17.493,23.6623333333333,"DBF",28,24.2344
16.89,590.09,8.896,16.5966666666667,"DBF",19,32.6992
28.058,806.832,12.958,30.0733333333333,"ENF",32,19.5766
9.71,213.75,6.653,36.9343333333333,"ENF",24,7.58819
17.73,643.3,13.295,28.987,"ENF",24,10.9107
16.868,645.408,6.596,21.7966666666667,"ENF",29,21.6133
14.24,194,5.871,25.2333333333333,"MF",9,12.461
11.8,508,7.754,26.1666666666667,"MF",9,11.0697
