"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
31.04,950,15.314,21.6,"WSA",7,40.1179
29.41,313,12.308,17.3,"WSA",7,20.7029
27.073,1006.98,21.88,15.31,"OSH",23,2.65731
11.92,528.05,7.899,32.892,"CSH",31,9.58696
19.4,149.5,10.32,18,"OSH",11,4.5718
8.23,303.212,6.565,24.407,"OSH",22,1.70156
15.72,716.02,5.735,33.956,"CSH",31,16.0054
24.97,455,11.07,16,"WSA",7,17.0285
30.43,401.391,28.89,16.7,"WSA",40,10.7578
30.79,307.2,28.65,8.49,"WSA",39,5.21476
18.06,231.59,5.637,33.56,"CSH",31,6.99067
26.25,269,8.531,19.3,"WSA",7,7.1339
29.59,816,12.851,19,"WSA",7,18.6956
17.85,696.66,7.526,28.553,"CSH",31,14.5801
12.3,723,10.83,24,"OSH",11,1.55438
22.02,638.369,13.3,28.4,"WSA",40,7.10354
11.741,788.814,5.893,30.96,"OSH",23,4.86594
33.4,787,23.669,10.5,"WSA",7,8.24446
28.82,101.5,16.82,7.82,"WSA",39,4.04382
5.013,359.632,6.117,17.87,"OSH",23,1.71438
12.666,698.568,7.382,25.939,"OSH",23,3.72396
23.37,506.759,19.33,24.9,"WSA",40,17.7123
33.03,1033,28.223,14,"SAV",6,12.3101
28.02,990,19.3,7.78,"WSA",39,22.745
18.978,67.98,12.612,15.291,"OSH",23,0.321218
14.71,651.491,7.71,36.4,"WSA",40,18.2407
26.295,671.1,15.14,9,"OSH",42,7.40761
15.37,988.866,7.29,20,"WSA",40,14.9989
17.76,647.332,14.537,17.834,"OSH",23,3.66887
13.994,480.472,5.85,26.163,"OSH",10,12.3992
37.5,801,54.174,8,"SAV",6,6.79256
22.4,259.72,8.319,31.24,"CSH",31,4.86072
32.28,755,24.642,9.8,"WSA",7,14.2776
14.516,193.786,10.221,21.493,"OSH",23,2.93344
32.81,862,21.903,17.4,"WSA",7,16.0136
33.86,727,24.813,14.6,"WSA",7,38.0475
29.37,835,24.18,10,"OSH",42,5.76769
30.11,891,17.084,10.9,"WSA",7,23.523
29.21,977,25.47,9,"OSH",42,1.25729
26.55,312,5.904,16,"SAV",6,7.44161
30.64,708,26.855,9.6,"WSA",7,13.3852
32.42,806,24.837,17.4,"WSA",7,10.6232
31.46,202,23.525,12.6,"WSA",7,9.63588
25.09,449.1,9.175,12.9,"SAV",36,10.5519
15.107,655.2,6.706,33.693,"OSH",22,1.70717
9.68,719.085,5.72,27.201,"WSA",40,2.31395
32.36,1016,22.812,13.6,"SAV",6,7.34275
25.55,374,13.423,11.4,"WSA",7,9.61641
29.26,72,14.236,7.9,"SAV",6,4.66515
15.934,700.726,10.439,21.821,"OSH",23,4.34619
15.535,178.784,8.041,26.993,"OSH",22,2.72689
27.8,425,8.969,16,"SAV",6,11.0379
14.269,195.624,5.083,18.877,"OSH",22,3.04868
10.339,449.853,5.09,60.565,"OSH",10,4.75684
33.74,793,25.696,15.6,"WSA",7,16.8098
13.17,180.15,5.363,40.387,"CSH",31,3.19687
26.26,625,15.706,12.2,"WSA",7,7.47507
29.64,58,15.798,10.7,"WSA",7,5.86462
24.54,181.3,6.844,12.7,"SAV",36,5.10537
31.4,766,17.929,15.3,"WSA",7,19.5604
31.34,1010,21.533,19.5,"WSA",7,12.8007
30.82,866,30.17,10,"OSH",42,1.43103
18.506,561.47,11.975,16.282,"OSH",23,4.89479
20.78,643.339,13.35,28.2,"WSA",40,17.4727
29.69,879,15.426,17.4,"WSA",7,18.9896
30.34,99,17.743,19,"WSA",7,5.0913
16.3,652,8.79,19,"OSH",11,7.42205
19.5,594.3,12.68,22,"OSH",11,13.2977
19.03,872.564,10.99,40.2,"WSA",40,20.4685
30.83,471,17.357,16.1,"WSA",7,35.3339
17.93,792.644,9.02,24.8,"WSA",40,22.868
29.63,519,10.387,15.9,"WSA",7,19.4375
23.84,1037.04,20.404,18.702,"OSH",23,3.61672
31.53,127,28.713,12,"WSA",7,6.12194
16.257,727.22,10.054,27.92,"OSH",22,2.38515
33.72,898,23.572,14,"SAV",6,4.21698
30.3,1028,28.02,8.691,"WSA",39,3.26855
12.3,542.4,5.38,27,"OSH",11,4.5092
31.38,223,15.153,13.3,"WSA",7,9.73678
14.38,542.942,6.47,35.4,"WSA",40,13.5733
27.65,78,14.448,14.3,"WSA",7,2.03599
31.21,833,18.191,16.6,"WSA",7,24.2316
30.87,614,27.656,12.5,"WSA",7,13.0569
31.91,911,18.454,15.3,"WSA",7,13.6953
32,992,19.5,14.5,"WSA",7,28.6252
17.44,800.93,5.142,34.06,"CSH",31,9.90001
24.885,725.622,20.39,27.244,"OSH",10,8.76392
15.301,534.56,5.946,27.268,"OSH",22,4.62732
30.44,787,16.975,18.9,"WSA",7,15.9136
13.16,508.31,6.919,34.124,"CSH",31,5.45937
31.13,63,14.034,9.5,"WSA",7,6.58279
31.77,770,24.412,13.3,"WSA",7,13.2219
30.71,62,13.702,12,"SAV",6,0.001653
28.87,272,21.474,9.2,"WSA",7,14.0796
17.43,512,10.755,6.2,"SAV",3,3.27959
24,781.24,6.029,32.146,"CSH",31,10.9481
32.68,1022,26.686,10.7,"WSA",7,23.1776
24.5,780,23.19,18,"OSH",11,9.78129
16.358,260.364,9.821,14.819,"OSH",22,1.92073
31.93,61,19.422,9.3,"WSA",7,5.19297
17.7,150.3,7.63,20,"OSH",11,1.92517
33,907,21.635,11.8,"WSA",7,18.793
17.446,57.616,8.353,20.983,"OSH",22,0.871845
17.77,774.552,15.27,26,"WSA",40,11.2348
29.34,158,11.441,19.4,"WSA",7,6.36736
29.66,789,12.486,15.4,"WSA",7,19.6972
29.3,538.1,20.29,8.1,"WSA",39,4.65063
31.74,269,16.403,20.7,"WSA",7,6.18334
20.55,643.936,11.89,32.201,"WSA",40,8.52247
28.25,814,21.1,10.1,"WSA",7,9.63406
31.47,488,19.385,14.8,"WSA",7,20.0333
23.63,572,13.428,18.4,"WSA",7,10.2851
20.866,954.304,19.152,24.231,"OSH",23,1.84533
13.707,186.992,6.255,26.637,"OSH",22,1.92895
30.07,509,13.21,18.1,"WSA",7,20.3056
31.923,254.453,22.36,34.688,"OSH",10,6.86616
29.78,882,13.411,14.7,"WSA",7,28.5038
19.4,142.6,12.69,19,"OSH",11,3.19469
34.96,549,30.303,10,"SAV",6,3.00191
30.52,998,29.42,10,"OSH",42,5.56026
14.973,494.52,5.439,14.976,"OSH",22,1.35469
33.29,248,22.501,17.5,"WSA",7,10.1348
32.65,154,20.227,15.4,"WSA",7,7.55274
31.4,368,24.365,18,"WSA",7,9.55621
30.77,961,19.072,12,"SAV",6,14.2166
25.9,567.6,27.92,7,"OSH",42,3.94564
30.21,785,15.034,14.7,"WSA",7,4.83837
15.876,938.288,9.931,29.611,"OSH",23,0.728017
15.46,804.174,5.33,28.8,"WSA",40,18.638
29.65,745,15.391,9.4,"WSA",7,14.0813
32.4,856,22.863,15.1,"WSA",7,22.8602
30.32,529,15.129,20.7,"WSA",7,17.301
32.83,573,28.905,9.9,"WSA",7,9.16904
31.43,272,15.196,14.5,"WSA",7,15.5575
30.65,662,10.572,15.4,"WSA",7,27.0964
19.96,728.628,15.04,28.9,"WSA",40,4.96765
22.085,564.413,15.181,15.15,"OSH",23,2.96235
11.171,290.524,5.258,19.793,"OSH",22,1.95735
31.56,821,19.948,15.6,"WSA",7,21.8897
16.191,785.089,11.74,23.1,"WSA",40,9.47814
12.111,474.24,7.726,32.88,"OSH",22,1.81244
29.44,133.201,32.6,18.7,"WSA",40,4.13725
21.584,850.32,14.002,15.535,"OSH",23,3.16211
26.5,848,15.63,9.85,"WSA",39,4.49725
29.48,198,14.829,13.3,"WSA",7,7.62561
23.99,100.1,13.11,7.01,"WSA",39,3.78323
33.57,695,26.492,13.4,"WSA",7,22.1147
12.81,429.76,8.641,35.85,"CSH",31,7.46454
21.21,671.968,8.96,31.3,"WSA",40,19.3085
33.09,816,22.25,18.3,"WSA",7,19.5839
29.5,77,10.31,9.9,"WSA",7,4.29914
34.18,575,27.408,9.6,"WSA",7,15.3865
27.64,178,7.405,17.8,"WSA",7,13.7161
31.42,765.4,34.29,9.19,"WSA",39,3.92573
20,823.732,16.473,15.989,"OSH",23,2.4957
32.92,171,25.044,11.4,"WSA",7,6.42307
26.39,626.441,27.64,18,"WSA",40,6.45821
26.15,797.59,9.532,35.59,"CSH",31,4.75219
13.211,217.022,6.302,39.872,"OSH",22,1.0546
15.053,93.236,5.11,15.303,"OSH",22,1.32079
28.34,422,10.027,17.1,"WSA",7,12.2354
28.85,598,9.93,18.2,"WSA",7,21.0478
28.51,552.9,22.01,6.33,"WSA",39,3.41935
27.37,124,8.747,10.7,"WSA",7,10.5202
30.97,76,18.842,9.5,"WSA",7,0.781567
22.8,542.544,18.4,15.6,"WSA",40,13.5876
32.27,861,17.867,13.9,"WSA",7,20.8535
33.74,602,25.172,13.5,"WSA",7,24.0803
29.98,453,11.446,18.9,"WSA",7,14.934
33.47,488,19.629,14.4,"WSA",7,16.6384
13.97,77.807,5.538,31.487,"CSH",31,3.37133
31.67,861,19.606,16.6,"WSA",7,22.1636
28.13,781,23.239,16.7,"WSA",7,17.1987
33.1,742,19.227,11.2,"WSA",7,18.8003
33.78,560,22.6,14.1,"WSA",7,24.4742
31.65,833,17.252,15.9,"WSA",7,17.8886
29.51,457,13.204,11.2,"WSA",7,16.2273
16.33,672.763,9.62,18.4,"WSA",40,14.9753
21.922,540.365,19.95,62.856,"OSH",10,2.38354
13.311,732.342,8.272,25.847,"OSH",23,3.21462
33.15,1048,27.399,12.7,"WSA",7,29.5099
34.87,631,31.828,15.3,"WSA",7,15.3962
30.9,364,16.979,19.6,"WSA",7,14.6045
15.838,416.52,9.945,41.69,"OSH",22,2.18205
32.52,767,28.523,11.1,"SAV",36,12.1851
30.42,716,17.39,9.2,"WSA",7,28.2866
32.13,1024,23.955,14.1,"WSA",7,17.2794
19.1,600.994,12.32,29.2,"WSA",40,8.20403
9.23,244.135,5.05,42.1,"WSA",40,1.02596
28.72,455,9.067,9.3,"WSA",7,12.1404
32.381,997.506,30.42,7.16,"WSA",39,16.5843
13.121,413.4,8.269,17.246,"OSH",22,4.23111
27.38,609.4,17.92,7.05,"WSA",39,11.8413
33.04,238,21.684,9.6,"WSA",7,8.71269
28.4,843,22.445,14.3,"WSA",7,11.5257
37.71,642,39.791,9.2,"WSA",7,7.5571
30.22,820,27.96,6.28,"WSA",39,9.75985
31.69,898,17.759,13.3,"WSA",7,21.6528
16.018,379.357,5.88,46.297,"OSH",10,5.30094
25.99,314.2,15.71,9,"OSH",42,4.01084
23.894,490.106,21.741,16.372,"OSH",23,4.15531
29.97,1010,14.829,17.4,"WSA",7,18.9617
28.64,714.115,30.62,21,"WSA",40,18.8577
20.21,157.26,5.616,31.3,"CSH",31,4.65794
30.83,767,16.022,17.4,"WSA",7,29.8404
35.73,744,44.498,15.9,"WSA",7,7.76977
29.4,693,12.711,19.3,"WSA",7,21.5314
24.3,778.64,8.661,27.94,"CSH",31,8.73768
13.392,621.92,5.228,20.889,"OSH",22,1.78999
28.35,488,9.261,17.2,"WSA",7,22.1014
15.358,226.876,8.818,33.75,"OSH",22,2.73519
31.09,845,19.422,15.5,"WSA",7,15.1198
14.979,361.66,6.316,38.239,"OSH",22,2.95422
31.06,487,14.88,18.4,"WSA",7,14.0614
31.38,664.8,32.51,8.97,"WSA",39,5.83847
30.2,185,13.309,15.3,"WSA",7,11.778
33.87,966,32.132,12.7,"SAV",36,4.66402
32.86,1014,25.959,9.6,"WSA",7,20.3209
20.6,684,11.89,19,"OSH",11,7.52648
30.96,472,13.002,9.3,"WSA",7,15.2033
34.68,722,38.678,10.2,"WSA",7,16.8219
31.05,819,25.687,17.2,"WSA",7,14.7561
29.35,737,13.083,13,"WSA",7,23.4772
12.28,559.244,5.25,33.2,"WSA",40,20.842
20.363,76.46,6.14,33.626,"OSH",10,3.75386
30.87,871,19.627,10.9,"WSA",7,23.9538
32.79,673,33.316,5.4,"SAV",3,3.50561
26.15,277,7.802,10.4,"WSA",7,9.5744
14.92,319.682,7.14,20.7,"WSA",40,2.74976
20.15,513.121,10.72,19.6,"WSA",40,15.4192
25.95,170,5.364,9,"SAV",6,5.93447
29.13,688,14.129,14.3,"WSA",7,14.4275
20.23,579.324,17.04,27.901,"WSA",40,8.0692
12.31,738.17,6.23,49.4,"WSA",40,8.70565
28.04,829,19.328,12.1,"WSA",7,17.0297
29.78,203,27.73,8,"OSH",42,1.06144
32.57,354,27.995,15.6,"WSA",7,9.53498
33.26,1002,26.547,15.4,"SAV",6,7.18415
16.698,749.32,6.048,17.572,"OSH",22,0.248473
12.7,87.6,5.98,24,"OSH",11,3.51204
16.65,306.306,12.081,16.574,"OSH",23,2.33365
19.02,884.095,10.47,23,"WSA",40,15.6163
21.814,857.719,12.15,65.436,"OSH",10,15.0097
32.31,625,24.684,11.2,"WSA",7,12.6366
28.42,133,7.361,18.3,"WSA",7,8.18094
25.51,832.405,21.7,35.7,"WSA",40,18.1124
21.3,180.3,6.16,7,"OSH",42,2.44662
13.8,663,11.71,21,"OSH",11,2.58701
33.6,877,31.219,11.2,"WSA",7,15.7629
27.67,668,16.319,14.5,"WSA",7,19.282
32.64,814,23.174,10.9,"WSA",7,20.0105
15.458,371.19,13.324,22.893,"OSH",23,3.63799
28.08,653,9.117,18.5,"WSA",7,22.9607
32.85,978,26.443,12.1,"WSA",7,6.37734
11.654,309.283,7.426,26.274,"OSH",23,2.6082
9.109,425.871,6.279,17.605,"OSH",23,3.53264
25.62,848,15.11,10,"OSH",42,7.6032
30.55,837,18.396,15,"WSA",7,22.077
11.25,501.8,5.249,22.431,"OSH",22,1.32633
31.43,740,21.183,16,"SAV",6,11.4736
17.5,69.68,6.25,17,"OSH",11,4.99961
30.11,556.4,28.87,7.12,"WSA",39,5.46009
19.1,874,9.9,16,"OSH",11,12.341
14.548,182.558,6.19,27.526,"OSH",10,4.36579
25.19,861,14.95,9,"OSH",42,9.07506
32.48,889,19.057,18.6,"WSA",7,18.5934
33.74,545,31.989,10.9,"WSA",7,7.30513
33.14,392,26.369,11.5,"WSA",7,7.63587
26.11,470,11.168,14.4,"WSA",7,18.2964
32.92,424,24.544,15.2,"WSA",7,19.0881
26.54,144,8.331,20.6,"WSA",7,8.80276
31.74,80,19.683,17.8,"WSA",7,2.0754
15.74,897.812,7.73,32.6,"WSA",40,18.8872
17.787,585.52,7.781,14.067,"OSH",22,3.37441
33.81,239,24.744,10,"SAV",6,6.72398
32.46,1091,20.988,14.3,"WSA",7,28.8204
23.33,430.225,10.45,7,"OSH",42,8.8275
22.35,168,17.29,5.9,"SAV",3,1.40468
31.44,572,15.666,11.6,"WSA",7,32.0741
30,515,14.006,23.6,"WSA",7,25.8237
31.33,731,16.942,10.1,"WSA",7,24.3347
21.61,640.357,15.29,30.4,"WSA",40,17.8251
15.427,459.68,7.737,25.416,"OSH",22,3.27568
22.213,609.317,11.45,37.743,"OSH",10,12.5803
18.802,367.12,8.119,21.735,"OSH",22,3.03856
30.15,954,13.271,19.9,"SAV",6,25.4756
30.21,710,16.753,9.8,"WSA",7,13.6645
19.38,688.071,11.02,24.4,"WSA",40,19.7264
33.95,602,29.712,10,"WSA",7,14.1053
20.197,752.154,13.961,20.038,"OSH",23,4.60222
29.99,587,11.028,20.3,"WSA",7,19.5394
24.88,933.598,20.25,31.7,"WSA",40,14.9784
19.083,123.7,6.977,19,"OSH",11,1.37715
27.54,977,19.42,10,"OSH",42,1.45429
33.94,634,28.105,12.4,"WSA",7,13.9003
31.09,1019,15.809,15.2,"WSA",7,30.8067
28.92,438,8.375,20.3,"WSA",7,17.7133
33.63,958,29.187,14.2,"WSA",7,22.3969
4.451,854.074,5.709,17.304,"OSH",23,0.741407
25.72,654,24.142,5.6,"SAV",3,2.70956
14.69,239.02,7.19,39.411,"CSH",31,5.82772
32.43,790,28.749,9.7,"WSA",7,10.6143
29.86,82,13.894,14.6,"WSA",7,12.9246
31.65,122,24.246,14.7,"WSA",7,5.12647
32.93,916,24.557,12.2,"SAV",6,15.4687
13,385,5.48,23,"OSH",11,5.25807
30.35,843,16.887,22.2,"WSA",7,23.9458
26.52,833,20.75,7,"OSH",42,5.89614
23,579.4,9.93,16,"OSH",11,7.51677
17.518,533.52,9.564,20.035,"OSH",22,2.06831
18.272,761.478,13.703,19.494,"OSH",23,4.93054
16.68,780.936,14.046,32.063,"OSH",23,3.49541
25.1,482.3,17.95,19,"OSH",11,6.19014
33.23,884,27.012,14,"WSA",7,10.5381
17.586,716.404,13.06,25.247,"OSH",23,4.69342
28.89,556,13.537,10.6,"WSA",7,14.8805
27.58,336,9.593,10.8,"SAV",6,15.8498
29.02,913,16.447,9.5,"WSA",7,18.04
29.765,834.5,29.23,9,"OSH",42,1.45879
27.51,789,20.577,11.1,"WSA",7,14.2516
32.33,632,19.866,16.4,"WSA",7,22.6655
24.2,544,11.177,11.2,"WSA",7,9.03899
21.47,143.141,17.22,34.7,"WSA",40,6.79676
34.31,776,26.524,10,"SAV",6,4.83029
27.5,512,12.118,11.5,"WSA",7,13.301
18.69,809.343,10.87,25,"WSA",40,20.4087
15.32,473,5.659,36.361,"CSH",31,6.80244
31.37,138,19.275,14.1,"WSA",7,6.39203
19.865,1020.14,12.69,20.332,"OSH",23,2.49701
26.86,663.021,24.04,21.1,"WSA",40,14.2161
29.32,643,17.142,11,"WSA",7,20.97
15.81,590.656,12.07,20.5,"WSA",40,15.0347
29.54,410,25.3,7,"OSH",42,2.54991
25.3,232.405,14.01,36.4,"WSA",40,6.58484
17.5,158.2,12.69,18,"OSH",11,5.76523
9.38,129.454,5.812,37.119,"OSH",23,1.33955
32.85,958,38.44,8.44,"WSA",39,6.481
21.53,609.2,5.7,7,"OSH",42,12.5015
18.15,214.31,5.898,30.67,"CSH",31,8.49213
31.67,471,19.139,17.9,"WSA",7,20.1081
26.25,228,6.142,17.5,"WSA",7,9.44262
33.03,1033,39.83,7,"OSH",42,0.845849
21.6,255,10.84,9.5,"WSA",7,8.50183
13.633,129.793,7.38,35.391,"OSH",10,5.40585
16.36,114,6.514,18.7,"SAV",2,0.359793
19.89,642.1,9.525,27.861,"CSH",31,5.54813
32.44,159,20.965,11.1,"WSA",7,5.62243
14.1,572.8,6.48,16,"OSH",11,15.9571
27.45,964.5,22.01,8,"OSH",42,2.01923
15.125,512.909,8.73,64.608,"OSH",10,2.72513
31.29,148,14.162,16.1,"WSA",7,4.35502
32.14,469,17.258,14.5,"WSA",7,23.5622
22.55,76.66,9.43,8.77,"WSA",39,0.696985
9.681,288.595,8.254,34.448,"OSH",23,1.17689
32.19,750,20.191,18.5,"WSA",7,22.047
30.7,825,17.229,17.3,"WSA",7,29.7765
9.62,83.506,5.879,39.562,"CSH",31,3.44449
34.16,645,34.893,9.1,"SAV",6,13.5961
29.51,572,10.316,12.4,"WSA",7,28.9637
28.88,293,8.356,10.4,"WSA",7,13.1267
18,842,6.57,20,"OSH",11,8.19617
30.34,247.1,30.32,8.06,"WSA",39,2.24755
18.58,966.997,13.96,30.5,"WSA",40,15.022
19.7,292.7,15.58,21,"OSH",11,5.68441
16.7,60.75,9.2,18,"OSH",11,2.78647
33.07,883,26.771,17.5,"WSA",7,16.0833
31.43,847,19.801,15,"WSA",7,14.9339
31.25,955.069,33.99,16.6,"WSA",40,3.48792
32.07,952,31.514,9.4,"WSA",7,12.9346
26.9,832,26.38,16,"OSH",11,8.14012
16.82,1038.37,7.92,29.8,"WSA",40,25.9237
19.8,610,11.29,18,"OSH",11,9.01667
32.38,423,18.95,17.6,"WSA",7,16.2551
31.01,526,20.233,17.6,"WSA",7,17.075
27.43,102.1,29.68,7,"OSH",42,2.54799
28.13,856,24.763,9.2,"WSA",7,12.5647
29.41,738,15.59,10.9,"WSA",7,20.4047
30.78,538,16.42,16.9,"WSA",7,12.8835
22.89,646.918,20.91,16.5,"WSA",40,15.3665
9.656,920.764,6.85,36.453,"OSH",23,0.692425
12.093,421.953,6.353,17.336,"OSH",23,5.52098
25.11,519,7.974,20.3,"SAV",2,10.8111
30.7,969,29.57,8.75,"WSA",39,1.0223
32.44,522,22.427,19.1,"WSA",7,22.4808
18.75,635.387,7.44,40.301,"WSA",40,15.6291
13.808,533.728,9.038,17.405,"OSH",23,6.07979
25.7,175.8,19.47,20,"OSH",11,4.72843
29.67,636,22.905,9.2,"WSA",7,11.9934
24.53,496,24.956,5.1,"SAV",3,1.79767
22.45,700.9,17.31,6.2,"WSA",39,3.20692
30.51,402,8.303,14.3,"WSA",7,18.9389
31.93,351,21.317,17,"WSA",7,9.20025
13.701,682.594,6.066,30.351,"OSH",22,5.75126
27.9,488,7.894,16,"SAV",6,11.4941
38.78,644,49.759,7,"SAV",6,2.9463
26.89,52,16.299,15.4,"SAV",2,0.213256
28.09,79,8.742,15.7,"WSA",7,4.63962
18.32,302.385,12.38,32.701,"WSA",40,4.6667
28.97,464,9.2,14.1,"WSA",7,19.6345
27.76,634,13.049,9.5,"WSA",7,13.0597
14.36,518.886,11.12,42.9,"WSA",40,7.86322
30.73,1004,23.011,16.6,"WSA",7,21.6643
34.37,514,29.328,9.4,"WSA",7,17.9008
34.13,554,31.619,13.8,"WSA",7,10.8947
30.44,633.9,19.051,12.5,"SAV",36,13.7957
26.42,451.1,16.52,8,"OSH",42,5.80675
29.13,219,14.937,11.6,"WSA",7,10.6621
23.25,448.7,14.46,7.49,"WSA",39,0.93021
28.34,605.8,20.44,7.79,"WSA",39,5.83303
35.02,1119,42.79,10.7,"SAV",6,12.4281
27.88,247.5,25.67,8.52,"WSA",39,3.03316
28.36,100,8.108,21.8,"WSA",7,3.95564
30.19,439,18.45,9.3,"WSA",7,9.29179
25.44,781.7,14.83,9,"OSH",42,2.88425
23.626,304.772,13.09,23.577,"OSH",10,11.4587
30.73,730.6,28.17,8.97,"WSA",39,12.9376
22.94,460.835,18.92,15.5,"WSA",40,10.7961
27.05,755.467,23.44,32.701,"WSA",40,12.5175
28.37,435,9.272,18.4,"SAV",6,9.36099
30.87,97.4,31.15,9,"OSH",42,0.356489
23.3,654.8,21.14,19,"OSH",11,5.38085
24.05,840.357,19.07,26.701,"WSA",40,15.7831
30.01,758,29.66,9,"OSH",42,1.31107
33.5,872,24.836,11.8,"WSA",7,20.4179
28.42,715,24.796,14,"WSA",7,13.0752
31.05,517.097,36.3,22.3,"WSA",40,10.3056
27.1,442.2,27.77,20,"OSH",11,4.488
10.549,238.919,7.346,36.459,"OSH",23,0.621695
23.62,699.7,12.41,10,"OSH",42,3.40837
13.09,639.363,5.62,22.8,"WSA",40,14.2368
13.42,661.232,6.35,23.9,"WSA",40,23.3422
27.9,412,9.022,10,"SAV",6,15.0281
21.97,410.86,7.972,29.86,"CSH",31,7.25896
14.86,758.051,8.47,17.4,"WSA",40,15.7446
9.37,155.404,5.892,36.669,"OSH",23,1.88257
15.32,736.164,6.997,17.191,"OSH",23,4.9952
15.5,830,13.61,21,"OSH",11,5.37417
32.08,669,18.632,10.7,"WSA",7,14.1414
15.722,425.88,8.681,14.436,"OSH",22,1.25147
29.99,554,14.422,17,"SAV",6,13.9844
28.72,346.8,23.08,7.11,"WSA",39,11.9148
30.82,698,16.457,16.5,"WSA",7,26.346
26.5,655,27.22,22,"OSH",11,7.19177
28.44,668,9.697,17.9,"WSA",7,14.2457
31.9,908,22.227,13.6,"WSA",7,16.3242
33.76,944,24.15,9.3,"WSA",7,23.1431
15.74,158,8.407,5.6,"SAV",3,3.07013
17.13,581.179,9.39,31.7,"WSA",40,7.68987
23.41,612.16,8.498,33.23,"CSH",31,8.34141
25.8,246.7,19.42,19,"OSH",11,5.32898
31.88,853,20.785,17,"WSA",7,29.2047
18.467,61.206,14.852,14.681,"OSH",23,0.970947
13.904,629.2,8.071,40.482,"OSH",22,2.93562
17.21,331.61,9.08,31.8,"WSA",40,8.98224
14.704,566.28,7.919,37.331,"OSH",22,2.24294
22.5,91.6,8.44,10,"OSH",42,1.65039
28.45,748.4,20.74,6.72,"WSA",39,8.52295
29.6,98.3,21.26,7.91,"WSA",39,1.01315
14,608.946,6.09,31.7,"WSA",40,8.27422
29.29,324,19.964,14.3,"WSA",7,8.79256
33.73,1013,33.019,10.6,"SAV",6,18.3737
15.21,210,7.089,9.2,"WSA",7,3.28343
30.06,809,12.776,23.3,"WSA",7,17.7203
19.9,584.9,13.11,20,"OSH",11,9.92088
26.18,665,14.273,12.5,"WSA",7,11.9455
32.09,829,18.643,17.1,"WSA",7,16.7686
16.879,445.12,9.326,19.489,"OSH",22,4.09291
32.41,359,20.443,11.4,"WSA",7,14.272
22.17,463.22,19.14,16.401,"WSA",40,16.4444
25.08,607.952,21.57,25.6,"WSA",40,7.40662
17.618,501.28,7.329,22.67,"OSH",22,3.00043
13.771,249.86,6.375,26.663,"OSH",22,4.2854
20.5,568.7,11.99,21,"OSH",11,6.63437
30.35,834,27.713,14,"SAV",6,12.3697
31.99,765,20.915,15.5,"WSA",7,23.1354
20.72,540.7,7.5,8,"OSH",42,4.37367
13.5,263.7,9.81,18,"OSH",11,4.99207
32.84,1062,24.434,16.8,"WSA",7,30.0096
26.869,67.412,21.68,37.37,"OSH",10,4.21751
13.43,370.377,5.51,39.5,"WSA",40,3.94844
24.876,814.684,23.318,16.43,"OSH",23,2.63619
25.52,690.3,12.67,7,"OSH",42,5.13755
29.21,506.2,21.33,9.51,"WSA",39,7.38701
26.91,446.6,19.16,10,"OSH",42,5.43174
32.18,160,17.297,9.3,"WSA",7,9.16252
30.15,801,13.699,15,"SAV",6,13.1544
17.94,702.96,9.996,30.43,"CSH",31,9.91777
26.87,479,9.91,14.7,"WSA",7,18.9518
31.5,911,18.493,17.1,"WSA",7,16.2133
29.13,712,12.918,14,"SAV",6,13.4395
28.8,151,17.823,10.1,"WSA",7,6.15558
14.42,292.188,7.435,36.027,"OSH",22,2.93806
32.39,893,18.961,12.9,"WSA",7,30.3658
31.255,850.2,32.01,8,"OSH",42,5.06084
9.369,358.497,6.825,21.991,"OSH",23,1.99617
26.97,558,9.968,18.9,"WSA",7,15.8423
18.644,168.36,8.281,27.52,"OSH",23,0.454338
29.79,872.564,32.08,27.801,"WSA",40,22.0767
22.1,442.743,13.17,21.8,"WSA",40,7.14
25.111,366.091,22.95,25.25,"OSH",10,7.34924
26.72,546,11.928,9.4,"WSA",7,17.7446
27.01,690,7.494,12,"SAV",6,12.1557
13.646,401.468,7.848,17.807,"OSH",23,1.52085
31.19,535,17.716,20.6,"WSA",7,19.7763
28.33,237.9,20.4,9,"OSH",42,1.66962
27.026,734.812,20.641,16.168,"OSH",23,2.84813
20.747,794.477,15.8,22.911,"OSH",10,11.2677
25.01,744,7.736,10.8,"SAV",36,2.05287
29.336,437.749,32.11,40.096,"OSH",10,5.54995
24.88,720.39,7.834,30.833,"CSH",31,9.64134
15.942,556.92,9.134,16.241,"OSH",22,0.418714
29.92,560,11.407,13.4,"WSA",7,7.85347
24.86,578.1,13.84,10,"OSH",42,2.15852
35.1,998,35.628,18.2,"WSA",7,17.5615
14.355,217.261,5.33,32.212,"OSH",22,1.24331
14.02,266.998,6.73,39.301,"WSA",40,6.34877
22.64,871.968,17.11,17,"WSA",40,14.0128
25.68,670.1,15.94,9,"OSH",42,4.11529
11.799,86.459,5.818,17.686,"OSH",23,0.92249
30.54,985,18.823,20.4,"WSA",7,18.8627
32.08,53.43,25.006,12.5,"SAV",36,0.410491
21.5,643.1,7.29,11,"OSH",42,4.80651
15.8,455.1,9.18,14.001,"OSH",11,3.98799
22.523,914.316,11.572,14.647,"OSH",23,3.71139
24.9,666.2,18.18,17,"OSH",11,5.6406
14.407,122.98,5.152,14.765,"OSH",22,1.72808
31.38,766,23.878,10.8,"WSA",7,17.3733
