"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
13.133,56.853,7.507,10.751,"GRA",33,1.94329
25.672,132.14,28,0.67,"GRA",43,1.26637
27.24,897,23.91,7.33,"GRA",43,9.88352
19.87,457.2,6.17,12,"GRA",43,10.0731
15.69,991,6.426,21.118,"GRA",33,15.2063
28.41,894,32.68,13,"GRA",43,8.34582
7.444,556.1,5.29,24.475,"GRA",33,9.98813
11.7,303.3,6.238,23.49,"GRA",33,9.95276
28.22,852.138,22.81,6.3,"GRA",38,7.15148
29.7,93,17.104,12.8,"GRA",8,0.969685
27.23,479.2,31.6,10,"GRA",43,2.24272
26.5,726,8.24,28.1,"GRA",37,30.1564
34.42,822,43.86,5.729,"GRA",41,5.2854
28.792,725.096,36.66,0.67,"GRA",43,2.40242
21.85,892,23.66,4,"GRA",43,3.13053
20.2,955,14.767,29.864,"GRA",33,20.2519
29.96,724.7,37.06,11,"GRA",43,3.67336
29,408.3,18.27,24.9,"GRA",37,15.5294
26.94,843,24.72,9,"GRA",43,2.71881
27.26,104.261,21.73,6.11,"GRA",38,2.06369
30.26,889,36.59,12,"GRA",43,5.47589
28.66,65.414,26.18,5.65,"GRA",38,4.05305
30.63,890,33.08,10,"GRA",43,6.55474
21.5,142.174,21.65,4.28,"GRA",38,0.975217
29.49,658.947,26.49,5.51,"GRA",38,5.32313
20.8,477.8,9.82,27.8,"GRA",37,18.0581
26.23,781,23.858,14.9,"GRA",8,7.69853
32.13,766,41.203,6.5,"GRA",8,1.74925
28.18,993,29.58,15,"GRA",43,11.1049
11.66,967,5.77,29.318,"GRA",33,20.3118
27.116,307.33,25.71,6.858,"GRA",41,5.80866
32.33,906,31.378,13,"GRA",43,8.03394
14.064,817.906,7.836,13.536,"GRA",33,19.8999
24.64,193,6.823,5.2,"GRA",8,6.91477
29.45,886,32.66,10,"GRA",43,2.5831
29.691,755.765,38.21,0.67,"GRA",43,1.60041
33.96,1052,45.655,12.9,"GRA",8,8.53093
15.308,880.729,6.102,11.734,"GRA",33,15.9611
27.836,753.219,21.345,12.396,"GRA",16,8.97899
24.38,721,22.15,14.001,"GRA",43,3.27865
30.37,813,15.606,6.9,"GRA",4,24.8181
25.29,205.6,23.96,15,"GRA",43,3.75737
26.9,772,10.89,27.6,"GRA",37,25.7727
21.96,441.739,23.06,5.23,"GRA",38,3.27893
27.89,370.348,25.03,3.56,"GRA",38,2.02748
17.54,607.4,17.36,12,"GRA",43,2.74857
29.9,186,19.833,13.4,"GRA",8,1.5914
30.08,273.4,32.81,12,"GRA",43,2.88512
24.272,667.388,12.559,23.983,"GRA",16,25.8647
29.56,465,30.209,6.2,"GRA",4,7.65824
15.34,122.3,14.14,0,"GRA",43,0.40048
25.96,836.61,27.03,13,"GRA",1,28.0561
21.81,955,15.06,6.088,"GRA",41,15.977
19.81,130.17,9.835,6.888,"GRA",16,6.39067
28,626,30.625,6.3,"GRA",8,5.77276
26.25,947,31.34,10,"GRA",43,5.14159
11.75,924.348,8.82,4.66,"GRA",38,2.33055
27.53,122,25.383,5.3,"GRA",8,1.30091
25.3,929,21.31,15,"GRA",37,22.9378
27.23,379,9.398,12.5,"GRA",8,4.24529
25.3,405.3,11.5,29.1,"GRA",37,16.7827
28.12,748.2,27,10,"GRA",43,8.19387
30.4,994,34.33,14.001,"GRA",43,11.4841
26.91,1092,20.06,11,"GRA",43,10.9183
31.91,925,29.337,12.3,"GRA",8,6.13224
28.12,1010,35.15,6,"GRA",43,1.5636
32.99,829,27.657,13.8,"GRA",8,14.48
18.92,53.41,10.5,5.383,"GRA",41,3.01551
16.26,766.5,6.887,22.699,"GRA",33,10.6547
29.38,793.913,25.3,6.25,"GRA",38,14.6669
24.196,767.198,15.04,10,"GRA",43,1.67739
30.82,581.479,28.04,5.65,"GRA",38,11.5763
29.96,717.1,27.28,15,"GRA",43,13.9368
39.91,519,59.471,13.6,"GRA",8,1.71547
23.27,513.431,13.95,6.37,"GRA",38,6.52938
23.479,865.031,17.785,20.022,"GRA",16,21.3394
25,899,20.89,9,"GRA",43,2.89924
24.189,315.24,12.095,17.817,"GRA",14,15.8534
33.83,832,40.688,12.767,"GRA",15,8.61461
12.31,525.2,6.34,7.94,"GRA",41,14.2829
28.9,459.6,20.56,29.4,"GRA",37,20.5924
25.6,77.27,19.03,3.17,"GRA",43,1.54066
22.85,467.45,11.201,10.124,"GRA",1,29.6124
18.9,1026,16.25,11,"GRA",43,6.02469
22.143,988.2,17.08,6.172,"GRA",41,5.1299
30.14,1022.75,32.9,11,"GRA",43,11.4121
19.55,476.878,11.623,12.436,"GRA",16,5.91007
23.88,715,22.817,6.4,"GRA",8,4.90154
15.11,621.2,10.39,7.664,"GRA",41,14.3481
32.71,122,26.236,8.5,"GRA",8,3.23558
29.35,707,13.492,6,"GRA",4,11.3228
13.656,916.604,12.168,25.816,"GRA",33,6.51107
16.93,410.2,17.1,14.001,"GRA",43,2.4391
21.11,690.58,13.76,6.008,"GRA",41,6.72362
27.9,391,21.7,19.1,"GRA",37,15.0334
35.02,694.174,44.09,3.6,"GRA",38,3.41256
26.38,803,18.104,14.6,"GRA",15,16.7991
25.001,927.014,15.124,18.373,"GRA",16,18.3012
23.1,375.2,9,25.9,"GRA",37,17.9246
24.99,87.827,25.17,5.09,"GRA",38,0.41524
11.8,430.85,6.13,22,"GRA",37,5.95775
19.9,324.3,5.6,17,"GRA",37,12.9138
25.24,855,27.04,7,"GRA",43,2.3707
32.33,643,19.382,7,"GRA",4,23.0994
15.72,1021,9.476,28.301,"GRA",33,13.0882
19.871,573.89,11.24,8.727,"GRA",41,12.73
16.011,63.86,5.62,11.14,"GRA",41,5.5563
18.8,607.3,11.29,24.3,"GRA",37,11.2318
17.868,625.273,8.1,15.14,"GRA",33,15.0876
32.57,549,31.433,13.3,"GRA",8,9.78599
14.3,789,5.469,22.808,"GRA",33,12.3159
27.23,804.78,21.1,7,"GRA",43,1.09052
19.697,422.14,14.28,7.71,"GRA",41,7.22054
33.55,909.565,47.43,5.01,"GRA",38,4.21244
32.57,983,26.03,6.1,"GRA",4,26.7576
20.176,716.79,11.56,9.212,"GRA",41,15.0035
29.57,212.52,26.77,5.22,"GRA",38,4.75554
21.761,520.28,14.28,8.258,"GRA",41,12.101
17.12,939.881,5.656,16.686,"GRA",33,20.4459
25.19,406.59,19.48,6,"GRA",43,2.50264
19.033,287.74,12.55,7.681,"GRA",41,8.18391
27.74,299.826,22.45,4.75,"GRA",38,9.02293
23,473,9.82,8.5,"GRA",43,7.38417
20.1,670.26,8.369,18,"GRA",1,39.4395
23,207.7,12.64,14.6,"GRA",37,15.496
30.43,84.87,28,4.26,"GRA",38,2.8401
28.9,612.7,18.64,14.2,"GRA",37,10.3732
20.99,849,14.28,3,"GRA",43,7.13897
29.4,201.8,19.31,14.1,"GRA",37,10.1731
26.1,662,16.5,17.4,"GRA",37,19.7892
18.977,494.11,8.12,11.03,"GRA",41,6.69801
20.53,797.68,10.001,10,"GRA",1,33.7751
33.28,167,30.666,8.9,"GRA",8,2.78109
26.76,71,10.549,14.5,"GRA",8,1.19392
29.3,837.392,26.34,3.77,"GRA",38,2.45545
19.77,156.3,6.802,14.367,"GRA",15,9.7519
27.41,66,26.301,7.6,"GRA",8,1.90932
28.401,249.661,25.14,9.17,"GRA",43,3.49547
19.71,739.409,12.29,8,"GRA",43,6.54801
24.1,832,17.72,28.4,"GRA",37,24.2423
28,363.3,11.85,17.4,"GRA",37,14.6836
32.05,840,35.294,12.5,"GRA",8,12.8232
23.98,158.6,13.48,13,"GRA",43,1.97314
10.34,788.99,6.782,15,"GRA",1,29.5308
27.81,692.087,26.49,4.81,"GRA",38,6.94935
16.185,618.16,7.89,9.312,"GRA",41,4.15989
20.12,305.84,10.172,16,"GRA",1,10.3062
24.2,380.5,11.37,28.1,"GRA",37,16.7523
25.14,623.4,19.57,11,"GRA",43,5.46619
20.64,656,17.519,9,"GRA",8,7.13105
21.62,304.033,23.54,1,"GRA",43,1.44949
31.3,961,22.855,8,"GRA",8,10.3702
31.8,118.3,35.1,8.5,"GRA",43,3.39487
34.5,393,36.105,14.7,"GRA",8,4.93137
30.78,751,20.414,5.9,"GRA",4,14.3965
20.752,892.891,12.583,18.355,"GRA",16,3.21501
19.39,794.42,10.22,9.179,"GRA",41,22.1131
18.746,375.4,9.97,9.264,"GRA",41,6.06285
13.229,331.555,5.268,13.2,"GRA",1,32.4061
26.23,375.392,23.28,4.89,"GRA",38,5.8475
28.8,179,9.47,24.4,"GRA",37,11.7774
23.091,451.117,13.926,8.47,"GRA",16,14.1334
21.95,201,20.566,7.3,"GRA",8,1.6127
18.072,617.29,11.15,9.072,"GRA",41,13.5104
23.52,759.1,13.27,3.5,"GRA",43,9.66747
28.81,941,30.06,10,"GRA",43,5.96412
25.23,757.392,28.6,4.74,"GRA",38,2.86652
14.747,123.71,11.45,8.379,"GRA",41,2.84427
14.19,741.4,5.388,28.876,"GRA",33,20.3283
29.89,728,29.704,13.167,"GRA",15,13.9703
32.1,985,38.13,10,"GRA",43,3.97682
16.673,889.597,9.556,10.939,"GRA",33,22.7113
24.014,801.871,20.85,5.83,"GRA",43,5.61116
17.31,709.83,9.049,10,"GRA",1,29.7137
10.88,727.8,7.361,22.485,"GRA",33,10.2094
30.29,610,31.502,5.3,"GRA",8,3.69792
15.896,125.784,6.579,10.807,"GRA",33,7.04899
27.81,373.569,23.58,11,"GRA",43,4.40282
19.92,406.63,12.668,9,"GRA",1,29.5644
24.42,716.525,20.85,6,"GRA",43,4.74883
26.3,873,14.5,24.4,"GRA",37,13.7987
20.564,721.133,10.809,17.982,"GRA",1,45.1134
15.04,1119.31,5.399,18,"GRA",1,8.76713
26.58,829,21.47,7,"GRA",43,2.40825
25.786,875.73,23.95,7.714,"GRA",41,11.2577
27.245,624.42,25.21,8.223,"GRA",41,12.7167
29.1,449.8,16.03,24.7,"GRA",37,16.817
19,319.66,12.32,6.187,"GRA",41,5.75356
22.328,569.572,19.474,14.149,"GRA",1,28.2987
36.36,80,51.517,14.9,"GRA",8,1.47826
11.06,673.8,6.646,22.068,"GRA",33,14.1287
24.4,562.7,27.05,12,"GRA",43,5.08262
28.35,349.7,25.64,3.33,"GRA",43,11.1412
29.81,733,29.807,5.2,"GRA",8,4.62462
30.22,664.531,37.2,5.66,"GRA",38,4.56884
23.57,101.1,16.49,5,"GRA",43,1.06021
29,456.654,28.56,8,"GRA",43,2.09284
29.08,734,26.953,12.7,"GRA",15,11.3404
19.35,561.1,12.03,6.579,"GRA",41,17.6676
17.44,779.894,14.85,0,"GRA",43,0.622485
21.4,647.6,10.425,14.6,"GRA",15,19.4182
35.97,467.913,48.28,4.76,"GRA",38,4.81642
29.08,928,24.43,15,"GRA",43,12.9161
28.79,181,13.063,8,"GRA",8,4.78506
25.111,922.931,29.23,0.83,"GRA",43,1.93756
23.483,725.83,17.944,17.68,"GRA",17,22.9552
24.184,521.883,24.25,1,"GRA",43,2.63631
27.1,486.696,24.77,4.87,"GRA",38,7.45306
29.04,137.218,33.42,4.8,"GRA",38,3.57285
26.92,60.435,18.74,4.8,"GRA",38,1.89002
27.87,798,25.141,7.1,"GRA",8,8.10343
12.608,365.691,8.357,10.292,"GRA",16,8.34727
31.38,963,19.286,6.6,"GRA",4,30.9971
32.4,800.87,34.38,3.43,"GRA",38,5.71879
32.23,934,29.872,12.3,"GRA",8,4.12858
31.3,863,18.96,29.3,"GRA",37,29.989
24.502,532.67,22.19,10.957,"GRA",41,14.5524
25.4,528,10.43,24.7,"GRA",37,13.3899
33.76,286,35.699,6.2,"GRA",4,6.97281
16.83,536.569,15.44,1,"GRA",43,1.48921
36.59,750,52.169,8.9,"GRA",8,8.58507
29.22,985,30.76,10,"GRA",43,6.99797
27,464.6,28.23,13,"GRA",43,6.34941
35.81,606.609,47.82,3.58,"GRA",38,1.63227
27.13,782,20.843,10.9,"GRA",8,8.15481
34.6,449,43.457,8.8,"GRA",8,9.6698
19.989,783.52,14.46,9.065,"GRA",41,13.3381
25.9,911,16.34,25.6,"GRA",37,18.8255
22.286,730.78,12.204,17.558,"GRA",14,27.0934
33.14,836,38.413,13.967,"GRA",15,14.6576
11.89,235.5,5.762,23.481,"GRA",33,8.06498
29.07,749.8,26.78,13,"GRA",43,11.3958
32.19,996.54,37.43,4,"GRA",43,3.57787
25.9,88,16.51,24.7,"GRA",37,6.08765
33.39,1023,30.341,6.2,"GRA",4,14.6389
24.067,689.235,17.615,14.404,"GRA",1,40.4021
23.1,636.8,15.7,27.9,"GRA",37,17.6193
15.809,357.61,12.95,9.945,"GRA",41,12.4603
25.95,737.7,17.45,14.001,"GRA",43,9.71646
14.721,935.182,6.113,11.401,"GRA",33,21.2215
35.46,865,38.65,14.3,"GRA",8,4.67073
34.24,1041,26.421,11.9,"GRA",8,4.83082
28.52,999,24.01,14.001,"GRA",43,10.1364
33.89,813,29.084,12.1,"GRA",8,11.2422
28.77,734,28.863,6.3,"GRA",4,12.6544
18,482.3,10.05,16,"GRA",37,12.993
15.14,249.405,14.79,1,"GRA",43,1.08309
30.89,249.07,34.68,3.743,"GRA",41,4.09187
27.59,542,17.72,6.1,"GRA",4,11.6644
29.86,657.8,28.49,14.367,"GRA",15,10.8899
25.51,159.12,17.23,4,"GRA",43,1.59927
28.89,124,25.082,6.4,"GRA",4,5.19915
16.98,589.04,14.8,1,"GRA",43,0.994341
33.43,980,35.563,13.7,"GRA",8,8.93325
23,238.05,11.502,17.252,"GRA",14,14.711
35.47,284.609,48.65,3.32,"GRA",38,2.84641
27.34,186.696,25.35,3.31,"GRA",38,1.84548
25.89,609,17.03,15,"GRA",43,10.1262
24.763,1037.9,23.81,7.242,"GRA",41,10.4526
23.18,64.574,11.44,5.43,"GRA",38,1.5465
15.11,342,11.167,8,"GRA",8,2.85953
19.3,680.6,16.81,16.6,"GRA",37,10.9997
27.2,109.2,15.25,26,"GRA",37,5.97322
27.3,883,22.7,26.6,"GRA",37,30.6043
25.4,643.2,11.44,14.6,"GRA",37,25.8924
26.63,544,26.521,8.5,"GRA",8,6.80196
28.737,401.76,24.52,11.33,"GRA",43,1.94073
23.02,291.131,12.56,4.47,"GRA",38,2.53702
32.48,927,35.183,6.3,"GRA",8,11.4746
32.83,962,28.905,6.1,"GRA",4,12.1662
28.2,222.2,13.91,27.6,"GRA",37,9.35859
31.14,413.3,34.33,9,"GRA",43,2.14573
30.34,447,30.293,8.8,"GRA",8,5.92049
28.56,600,10.156,6.2,"GRA",4,11.64
30.47,865,34.14,14.001,"GRA",43,6.71556
21.62,559.4,17,21.728,"GRA",33,14.5731
32.64,180.6,40.75,11,"GRA",43,4.00315
21.76,360.435,14.88,5.8,"GRA",38,9.35872
22.32,425.86,13.74,7,"GRA",1,26.1612
21.551,301.837,16.945,9.222,"GRA",1,20.6248
34.67,940,41.97,9.2,"GRA",8,7.56396
29.84,934.783,26.38,4.06,"GRA",38,4.53161
32.42,1005,34.577,13.8,"GRA",8,10.37
18.94,341.7,11.29,11,"GRA",43,4.6901
28.52,849.565,19.62,3.63,"GRA",38,5.61867
30.21,663.479,32.48,5.73,"GRA",38,8.35647
30.44,442,17.41,5.7,"GRA",4,11.5986
15.95,618.1,7.584,27.454,"GRA",33,11.8263
29.46,256.339,33.19,11,"GRA",43,1.96845
27.13,271.12,27.25,9.489,"GRA",41,10.7497
32.74,516,36.693,5.9,"GRA",8,3.03613
32.26,813,29.441,5.4,"GRA",8,7.76374
27.97,793.044,19.83,4.93,"GRA",38,9.32874
15.11,703.86,10.51,7.69,"GRA",41,12.8591
32.43,584.71,39.23,7.28,"GRA",41,7.55404
27,248.261,28.11,4.7,"GRA",38,2.54704
24.472,479,19.56,6.033,"GRA",41,5.55061
17.148,162.01,12.54,0,"GRA",43,1.86369
37.89,942,51.379,10.2,"GRA",8,4.52358
31.96,364,23.252,11.2,"GRA",8,4.52821
21.75,420.9,7.9,13,"GRA",43,7.28499
30.58,150,25.008,12.7,"GRA",8,2.34439
29.35,695.232,28.39,10,"GRA",43,0.499492
29.88,603.218,25.5,5.93,"GRA",38,14.9659
25.5,418,19.89,27.7,"GRA",37,15.0358
25.69,837,23.108,6.2,"GRA",8,5.20975
26.39,431,19.8,12,"GRA",43,1.78666
27.39,312,13.135,7.9,"GRA",8,3.12871
27.85,57.3,24.49,12,"GRA",43,0.363004
33.3,271,28.142,11.5,"GRA",8,3.18399
12.73,178.1,5.864,21.873,"GRA",33,5.17129
28.72,118.836,29.03,8,"GRA",43,1.68961
30.2,964,26.55,12,"GRA",43,15.5563
33.06,871,36.348,14.1,"GRA",8,7.6407
31.36,655,35.776,7.1,"GRA",8,3.90999
22.1,621.5,6.89,17.7,"GRA",37,15.8673
18.869,105.382,10.418,9.279,"GRA",1,12.9774
31.5,271.3,27.91,14.6,"GRA",37,13.6732
20.561,860.16,12.73,7.352,"GRA",41,5.17693
19.15,747.75,15.506,10,"GRA",1,28.8588
31.434,792.63,28.88,9.2,"GRA",41,6.60297
18.51,344.783,17.65,5.03,"GRA",38,2.40574
28.97,636.522,30.76,5.12,"GRA",38,6.94845
15.96,746.45,15.92,0,"GRA",43,1.59532
17.612,956.258,7.613,16.15,"GRA",33,19.7311
18.38,404.78,8.78,5.917,"GRA",41,3.78333
19.61,193.5,7.43,7,"GRA",43,3.02379
21.587,781.87,10.66,7,"GRA",43,3.49949
27.83,710.435,32,4.26,"GRA",38,6.07497
25.49,834.783,28.26,3.98,"GRA",38,2.47463
16.53,441.82,11.34,6.655,"GRA",41,12.0032
11,350,6.49,28.1,"GRA",37,12.7892
33.79,859,28.923,13.8,"GRA",8,5.86192
24.24,799.8,26.35,6,"GRA",43,2.49268
16.287,915.522,5.665,14.713,"GRA",33,20.2127
15.24,296.5,5.336,27.113,"GRA",33,10.8166
31.37,599,16.98,5.7,"GRA",4,22.4585
27.88,602.175,26.402,13.644,"GRA",1,40.8667
18.46,269.383,6,14.809,"GRA",1,19.6314
16.64,719.9,10.933,23.965,"GRA",33,9.79368
32.6,732,29.6,14.1,"GRA",37,12.3461
26.71,325,24.893,7.3,"GRA",8,4.57162
31.88,192,26.926,14.4,"GRA",8,6.3151
15.77,810,6.431,22.72,"GRA",33,12.2921
28.76,454,12.645,10.5,"GRA",8,4.43936
29.88,854.715,37.26,6.28,"GRA",38,5.54714
27.12,588.6,24.31,6,"GRA",43,10.9697
30.2,546,20.13,23.2,"GRA",37,10.4833
25.53,266,5.559,12.2,"GRA",8,6.12909
18.451,798.264,7.401,10.826,"GRA",1,43.0531
12.71,574.3,6.314,27.436,"GRA",33,14.7385
32.28,1084.35,44.32,2.81,"GRA",38,0.320129
29.98,834,31.066,15.067,"GRA",15,7.50832
30.01,1013.04,24.27,3.92,"GRA",38,3.48656
31.25,944.348,37.77,5.43,"GRA",38,9.10001
26.04,542.6,17.94,13,"GRA",43,5.00502
29.59,801,16.167,6.5,"GRA",4,19.076
27.81,669.1,31.96,10,"GRA",43,3.90755
15.35,427.6,7.91,22.874,"GRA",33,7.89692
30.57,708.496,33.19,13,"GRA",43,7.99908
29.7,563.131,34.08,4.19,"GRA",38,5.29377
25.53,844.427,29.54,1,"GRA",43,1.14864
25.04,938.32,21.535,13,"GRA",1,9.1416
22.23,485,16.36,9.2,"GRA",8,7.41224
20.294,694.26,10.97,6.587,"GRA",41,9.3981
34.71,923,31.547,6.1,"GRA",4,8.45656
34.24,1016,30.735,6,"GRA",4,28.6497
31.99,933,23.767,13.7,"GRA",8,15.3175
19.68,196.1,13.74,13,"GRA",43,2.5723
34.64,950,34.182,9.2,"GRA",8,9.56922
25.4,621.3,18.83,21.2,"GRA",37,22.5299
23.4,256,5.29,28.9,"GRA",37,13.7021
15.4,466.249,13.65,1,"GRA",43,1.50469
26.467,888.33,14.633,17.561,"GRA",14,26.379
29.39,729,23.215,14.2,"GRA",15,11.3593
22.252,778.04,13.74,6.146,"GRA",41,15.5578
28.79,917,24.39,14.001,"GRA",43,7.97375
33.93,298,34.979,6.2,"GRA",4,3.39753
32.97,1020,34.61,3.13,"GRA",38,2.43733
14.194,320.789,6.075,11.493,"GRA",16,13.1887
31.59,337.7,37.81,9,"GRA",43,2.21967
11.95,668.3,10.001,26.922,"GRA",33,11.1688
31.9,664,15.606,6.8,"GRA",4,21.1359
23.88,1019.13,24.07,4.42,"GRA",38,3.85441
30.96,827,31.58,10,"GRA",43,3.61409
22.1,840,9.31,11,"GRA",43,8.84517
35.12,929,39.064,8.6,"GRA",8,9.28366
27.1,429.3,16.21,25.1,"GRA",37,18.5762
23.875,317.32,9.369,22.53,"GRA",16,11.9638
28.48,702.4,26.64,11,"GRA",43,5.21604
22.9,353.6,19.68,23.7,"GRA",37,6.76164
21.007,636.63,13.75,8.498,"GRA",41,18.3072
24.54,846,19.114,10,"GRA",8,6.40434
21.79,544.796,11.09,8,"GRA",43,7.16817
23.41,209,22.181,6.4,"GRA",8,1.9789
23.204,784.816,8.813,8.726,"GRA",16,12.8038
14.467,860.768,5.996,15.727,"GRA",33,17.4982
12.09,156.7,7.648,22.57,"GRA",33,3.00619
24.201,512.098,13.297,17.306,"GRA",1,27.3921
26.03,858,24.1,15,"GRA",43,5.69207
30.84,420,14.695,13.9,"GRA",8,7.60787
35.61,518,38.97,12.6,"GRA",8,6.72096
23.24,532,15.112,6.5,"GRA",4,11.4965
21.86,1010.17,23.06,2,"GRA",43,1.11476
17.93,295.9,6.629,27.145,"GRA",33,10.3696
24,156.4,19.48,29.8,"GRA",37,7.78134
34.77,488,42.758,12,"GRA",8,4.10531
13.9,952,10.16,27,"GRA",37,18.1347
20.35,457,16.97,8.3,"GRA",8,5.00401
29.774,925.066,33.26,2.17,"GRA",43,2.54539
22.9,454.1,6.23,25.6,"GRA",37,17.7537
36.25,713.913,49.35,3.34,"GRA",38,2.66173
32.09,736,39.198,9.8,"GRA",8,9.45272
11.25,304.72,10.88,0,"GRA",43,1.0427
7.641,544.9,6.495,28.926,"GRA",33,10.3418
19.71,585.94,11.39,9.942,"GRA",41,13.4261
28.8,388.1,26.61,28.2,"GRA",37,13.8865
30.83,200.348,28.14,3.75,"GRA",38,2.4665
17.38,153,5.559,7.3,"GRA",8,3.43587
19.16,353.58,17.64,4.908,"GRA",41,8.55556
22.78,142.348,15.74,5.39,"GRA",38,3.6933
33.68,412,40.39,4.12,"GRA",38,4.63546
22.32,405.3,11.186,14.433,"GRA",15,10.2626
25.76,887,27.83,7,"GRA",43,4.18009
10.21,264.6,6.901,28.806,"GRA",33,12.0052
33.25,977,40.309,9.8,"GRA",8,7.11097
15.69,367.1,7.493,25.735,"GRA",33,9.63123
28.2,478,22.47,19.2,"GRA",37,13.4426
26.39,945.54,20.13,11,"GRA",43,1.99104
13.36,207,7.516,6.7,"GRA",8,1.21297
27.75,214.787,23.75,12,"GRA",43,3.63803
27.99,238.087,21.96,4.46,"GRA",38,6.15523
14.64,201.3,7.665,29.043,"GRA",33,10.1587
16.572,278.22,13.51,5.937,"GRA",41,10.3622
24.64,94.7,22.05,14.001,"GRA",43,1.46481
29.8,436.5,19.09,14.1,"GRA",37,19.3344
16.655,720.007,5.258,9.826,"GRA",33,15.0325
8.37,794,5.398,29.653,"GRA",33,17.4116
13.888,447.646,5.461,10.702,"GRA",33,17.2158
23.73,866.957,25.37,4.63,"GRA",38,3.63387
17.639,232.076,11.633,13.641,"GRA",1,21.4621
15.185,464.493,7.581,11.955,"GRA",33,10.5398
29.72,705,28.818,11.2,"GRA",8,12.6538
29.47,530,14.409,7.8,"GRA",8,7.37063
27.234,287.462,15.919,13.854,"GRA",16,9.48479
35.72,524,49.74,12.7,"GRA",8,5.3983
11.59,1117,6.522,28.646,"GRA",33,19.6503
30.63,477.61,30.8,5.67,"GRA",38,7.54378
33.65,937,31.307,5.9,"GRA",4,9.99247
26.3,846,17.49,23.9,"GRA",37,16.6256
30.09,357.8,27.18,12,"GRA",43,5.83486
31.83,619,26.85,15,"GRA",8,11.1809
26.41,297,7.578,7.4,"GRA",8,2.61206
14.12,795.4,7.939,28.076,"GRA",33,13.3393
32.009,363.45,40.44,10.494,"GRA",41,4.35379
30.5,702,27.98,14.1,"GRA",37,6.80835
29.34,807,26.56,10.9,"GRA",8,11.7682
8.64,192.5,7.965,21.058,"GRA",33,4.04228
24.13,690.75,13.079,18,"GRA",1,32.4616
28.83,1035,25.21,13,"GRA",43,1.42475
34.48,718.261,40.78,4.75,"GRA",38,10.8226
29.5,564.2,17.89,23.3,"GRA",37,11.9418
18.738,616.836,9.439,11.921,"GRA",16,16.6857
14.14,954.271,9.89,5,"GRA",43,1.20045
19,681.41,9.93,9.252,"GRA",41,16.0134
12.289,829.3,8.164,11.811,"GRA",33,20.7876
25.93,961.523,26.83,9,"GRA",43,5.93942
26.7,992,18.68,14.001,"GRA",43,3.03296
22.1,940,16.35,14.1,"GRA",37,18.3481
35.06,845.218,44.48,3.7,"GRA",38,1.46831
20.026,844.99,15.758,13.647,"GRA",1,44.5547
26.44,553,6.902,11,"GRA",8,5.8047
17.13,622.4,7.018,23.968,"GRA",33,15.5706
29.24,182.1,31.99,6,"GRA",43,2.28484
33.96,740,36.73,6.12,"GRA",38,12.9002
28.3,861,21.71,25.9,"GRA",37,22.5032
26.2,640.7,25.2,1.83,"GRA",43,2.28543
15.4,444.2,6.63,21.6,"GRA",37,20.0951
27.07,325.5,22.64,8.5,"GRA",43,3.78534
27.85,436,15.367,6.5,"GRA",4,9.45106
21.56,669.2,16.243,24.796,"GRA",33,13.2088
18.75,877,18.95,12,"GRA",43,3.19283
14.631,661.426,5.243,12.864,"GRA",33,14.6075
11.2,465,9.54,24.5,"GRA",37,10.5973
15.514,646.172,7.105,13.149,"GRA",33,26.2716
19.42,1082.75,19.64,2,"GRA",43,0.577359
29.75,747,18.827,12.9,"GRA",8,11.1535
33.57,301,29.609,7.9,"GRA",8,5.89559
30.91,634.379,31.34,4.86,"GRA",38,7.50641
25.14,583.4,16.98,3.33,"GRA",43,9.22698
21.53,877,16.88,5,"GRA",43,9.07768
10.81,396.1,7.935,24.358,"GRA",33,6.64915
24.242,822.56,21.86,11.031,"GRA",41,17.7093
22.88,51.192,25.12,4.68,"GRA",38,0.927629
23.174,460.48,11.4,9,"GRA",43,1.37115
35.02,883,37.723,9.8,"GRA",8,6.23411
27.91,398,31.42,15,"GRA",43,3.15417
24.306,391.211,28.73,1,"GRA",43,0.803862
23.064,835.275,16.935,20.372,"GRA",16,21.7991
14.32,522.054,11.92,0,"GRA",43,1.47681
28.42,85.566,27.91,4.65,"GRA",38,1.95526
9.85,873,5.082,28.853,"GRA",33,19.3273
24.64,643,16.48,9,"GRA",43,2.26969
35.3,872,34.88,6.1,"GRA",4,9.56341
16.254,696.338,9.199,11.268,"GRA",33,19.5116
31.67,310.435,36.13,3.47,"GRA",38,2.5017
33.17,749,24.382,12.4,"GRA",8,8.43547
20.8,881,19.167,8.2,"GRA",8,7.16247
22.643,543.45,18.5,9.425,"GRA",41,15.405
28.86,655,29.411,6.3,"GRA",4,12.6289
28.4,737,19.43,25.4,"GRA",37,12.4029
22.77,343.3,10.09,8,"GRA",43,3.71603
31.1,662,23.049,14.6,"GRA",8,7.19347
33.31,893.044,35.2,2.97,"GRA",38,1.60297
28.08,852,26.59,9.2,"GRA",8,7.88868
28.05,788,23.889,7.8,"GRA",8,8.82066
13.43,557.42,8.37,7.706,"GRA",41,12.588
25.014,701.997,22.19,1.5,"GRA",43,3.0541
28.88,921,25.78,7,"GRA",43,2.68276
24.83,493.986,15.68,4,"GRA",43,8.92722
11.99,686.957,9.66,4.99,"GRA",38,3.26583
18.19,846.155,16.37,4.94,"GRA",38,3.88432
32.29,902,24.656,6.1,"GRA",4,32.3728
