"Tair","SW","VPD","SWC","Landcover","Site_ID","GPP"
30.01,782,17.662,11,"EBF",26,27.3278
10.33,793.53,9.232,27.0213333333333,"ENF",24,9.5229
23.44,837,13.16,4.3,"ENF",34,18.9081
14.13,565.8,5.804,10.059,"ENF",34,16.4559
24.76,498.4,9.038,10.1716666666667,"ENF",32,15.0385
24.693,836.17,18.865,3.518,"DBF",44,15.0332
27.034,883.584,11.803,17.327,"ENF",32,13.5716
19.49,95.2,6.3,5.86666666666667,"ENF",34,2.84175
27.36,205.64,18.814,4.391,"DBF",44,9.22595
24.65,386.8,12.164,6.46666666666667,"ENF",34,4.81536
25.18,512,6.529,11.1936666666667,"ENF",32,11.7584
28.01,394.4,10.631,12,"EBF",26,14.7137
27.43,786,19.42,4.73333333333333,"ENF",34,19.5232
23.57,766,9.462,5.96666666666667,"ENF",34,28.4082
26.9,729.63,17.798,11.9076666666667,"ENF",25,14.0533
22.16,255.9,19.669,4.46666666666667,"ENF",34,6.56262
24.05,456.6,17.564,5.6,"ENF",34,12.1749
25.42,211,8.544,17,"EBF",26,25.8478
23.23,449.1,15.812,11.4686666666667,"ENF",24,7.78411
27.79,905,12.74,19.6666666666667,"EBF",26,26.5974
28.41,701,9.719,16.2333333333333,"EBF",26,23.7881
25.9,428.9,20.189,6.5,"ENF",34,10.2587
21.79,560.8,12.896,6.53333333333333,"ENF",34,17.2518
30.97,505,31.358,10.6116666666667,"ENF",25,5.29831
24.18,54.8,12.515,11.8573333333333,"ENF",32,5.64244
29.35,526.2,14.723,10,"EBF",26,19.6157
27.81,315.7,7.965,18.6666666666667,"EBF",26,16.7239
16.26,526.09,8.201,19.1833333333333,"DBF",18,12.6735
21.769,234.79,11.417,21.159,"ENF",24,16.0533
19.91,549.75,9.839,12.626,"ENF",25,14.8019
20.39,577.7,12.78,4.8,"ENF",34,21.5155
19.6,599.7,11.178,5.56666666666667,"ENF",34,10.7772
25.69,210.9,9.574,16.6666666666667,"EBF",26,18.2237
24.93,884,6.804,9.566,"ENF",32,10.9532
28.19,756.8,7.754,11.699,"ENF",32,11.4419
27.08,236.197,16.34,4.48,"DBF",44,10.7012
10.27,210,6.181,5.4,"ENF",34,8.71957
28.518,881.712,16.362,13.4423333333333,"ENF",32,26.4936
17.49,660.833,7.645,7.13333333333333,"ENF",34,27.1514
26.573,890.136,12.271,11.4623333333333,"ENF",32,31.7788
19.59,678.803,9.23,20.7626666666667,"ENF",35,6.77585
18.79,540.8,14.051,5.3,"ENF",34,10.1211
20.04,344.64,8.816,11.4623333333333,"ENF",25,13.6759
18.03,545.9,6.096,6.56666666666667,"ENF",34,29.9483
13.4,380.5,5.527,5.4,"ENF",34,17.2386
25.39,331.1,8.432,12.6666666666667,"EBF",26,16.7271
27.61,144.8,7.614,19.5,"EBF",26,7.19351
23.76,758.93,20.773,21.899,"ENF",24,13.3745
17.64,101.9,6.828,7.53333333333333,"ENF",34,6.03521
24.89,116.66,18.29,10.4173333333333,"ENF",25,5.21424
27.34,580,8.913,14.6666666666667,"EBF",26,22.0154
20.52,56.92,12.499,14.28,"DBF",19,4.91479
28.88,348.4,12.017,18.3333333333333,"EBF",26,18.0466
21.75,528.7,12.078,5.4,"ENF",34,15.6459
15.6,210.33,5.833,21.68,"DBF",18,13.5375
20.02,239.35,9.484,12.1733333333333,"ENF",25,16.28
21.75,842,6.564,9.52266666666667,"ENF",34,19.1785
16.64,129.514,6.985,11.104,"ENF",32,2.60908
11.98,222.2,6.291,4.98733333333333,"ENF",34,11.4396
19.96,439.8,11.785,5.33333333333333,"ENF",34,13.5212
22.06,581.1,7.167,6.06666666666667,"ENF",34,26.5693
27.29,503.5,6.493,20.4666666666667,"EBF",26,25.009
23.49,936.773,17.685,4.66566666666667,"DBF",44,14.3063
28.51,589,9.892,19.4333333333333,"EBF",26,24.8148
26.89,571.27,20.02,10.1176666666667,"ENF",25,3.87607
20.54,744,11.194,9.392,"ENF",34,20.6117
21.41,725.8,13.112,14.5863333333333,"ENF",25,17.6232
21.2,68.68,8.039,5.03333333333333,"ENF",34,0.634253
25.805,656.136,19.419,11.874,"ENF",32,19.8846
25.18,736.937,8.936,10.9376666666667,"DBF",44,21.2153
29.84,905,17.036,11.6666666666667,"EBF",26,34.5025
19.53,555.3,10.995,5.16666666666667,"ENF",34,7.53047
28.83,966,11.069,13,"EBF",26,22.8171
28.35,611.4,9.492,17,"EBF",26,41.3653
24.1,367.593,9.904,3.40433333333333,"DBF",44,11.4844
23.26,733.457,20.069,2.65333333333333,"DBF",44,8.98647
23.877,1039.7,8.132,10.2423333333333,"DBF",44,19.9554
20.58,225.5,8.47,6.53333333333333,"ENF",34,11.9449
26.167,200.127,15.236,10.7933333333333,"ENF",35,10.7436
20.1,792,5.742,5.9,"ENF",34,27.676
25.65,474.4,8.332,14.7456666666667,"ENF",32,25.5178
15.42,289.2,5.491,4.68533333333333,"ENF",34,18.099
18.58,338.3,6.209,5.23333333333333,"ENF",34,24.2058
24.1,474.3,6.726,4.4,"ENF",34,17.7273
20.54,231.61,8.101,12.702,"ENF",25,11.6725
14.26,776.15,9.122,15.4906666666667,"ENF",24,15.4008
27.53,810,22.83,4.93333333333333,"ENF",34,16.8685
16.68,262.1,12.085,5.16666666666667,"ENF",34,12.1377
24.17,691.3,9.718,5.6,"ENF",34,23.765
28.56,658,23.28,12.39,"ENF",25,14.2561
29.28,701,11.768,19,"EBF",26,21.2179
15.54,256.3,6.012,4.2,"ENF",34,20.1423
26.52,360.81,22.387,24.8066666666667,"DBF",18,12.0902
15.97,339,5.197,25.666,"ENF",32,11.8653
24.55,188.54,16.037,14.8483333333333,"ENF",24,10.873
27.61,727,18.273,5.2,"ENF",34,26.027
17.88,406.51,6.707,14.472,"ENF",24,13.206
26.32,817,20.291,5.46666666666667,"ENF",34,14.9674
26.273,833.037,23.834,2.871,"DBF",44,12.5412
26.57,321,10.119,19,"EBF",26,15.6599
16.14,96.38,5.471,19.1,"DBF",18,26.7767
23.99,639.28,17.722,19.9406666666667,"ENF",24,16.261
27.01,156,14.627,4.16666666666667,"ENF",34,8.55669
27.24,592.3,10.706,22.1,"EBF",26,31.8804
22.15,606.8,12.2,5.9,"ENF",34,27.4176
15.17,328.9,8.98,5.33333333333333,"ENF",34,10.8591
18.35,607.13,7.851,15.0653333333333,"ENF",25,15.475
23.31,774.94,15.087,18.102,"ENF",24,19.6388
14.84,72.7,7.268,5.63333333333333,"ENF",34,0.93874
12.79,638.9,5.666,5.9,"ENF",34,17.7934
20.74,73.8,8.194,7.56666666666667,"ENF",34,6.10099
